,AMI,ARI,Completeness,Homogeneity,V-measure
mean
0.40,0.05,0.0,0.98,0.17,0.28
0.45,0.14,0.03,0.97,0.41,0.57
0.50,0.22,0.11,0.97,0.6,0.74
0.55,0.31,0.26,0.97,0.74,0.84
0.60,0.41,0.42,0.97,0.84,0.9
0.65,0.55,0.52,0.96,0.91,0.94
0.70,0.69,0.58,0.96,0.96,0.96
0.75,0.64,0.59,0.95,0.99,0.97
0.80,0.59,0.58,0.94,1.0,0.97
0.85,0.54,0.52,0.94,1.0,0.97
0.90,0.52,0.5,0.94,1.0,0.97
max
0.40,0.05,0.0,0.98,0.17,0.28
0.45,0.14,0.03,0.97,0.41,0.57
0.50,0.22,0.11,0.97,0.6,0.74
0.55,0.31,0.26,0.97,0.74,0.84
0.60,0.41,0.42,0.97,0.84,0.9
0.65,0.55,0.52,0.96,0.91,0.94
0.70,0.69,0.58,0.96,0.96,0.96
0.75,0.64,0.59,0.95,0.99,0.97
0.80,0.59,0.58,0.94,1.0,0.97
0.85,0.54,0.52,0.94,1.0,0.97
0.90,0.52,0.5,0.94,1.0,0.97
min
0.40,0.05,0.0,0.98,0.17,0.28
0.45,0.14,0.03,0.97,0.41,0.57
0.50,0.22,0.11,0.97,0.6,0.74
0.55,0.31,0.26,0.97,0.74,0.84
0.60,0.41,0.42,0.97,0.84,0.9
0.65,0.55,0.52,0.96,0.91,0.94
0.70,0.69,0.58,0.96,0.96,0.96
0.75,0.64,0.59,0.95,0.99,0.97
0.80,0.59,0.58,0.94,1.0,0.97
0.85,0.54,0.52,0.94,1.0,0.97
0.90,0.52,0.5,0.94,1.0,0.97
std
0.40,0.0,0.0,0.0,0.0,0.0
0.45,0.0,0.0,0.0,0.0,0.0
0.50,0.0,0.0,0.0,0.0,0.0
0.55,0.0,0.0,0.0,0.0,0.0
0.60,0.0,0.0,0.0,0.0,0.0
0.65,0.0,0.0,0.0,0.0,0.0
0.70,0.0,0.0,0.0,0.0,0.0
0.75,0.0,0.0,0.0,0.0,0.0
0.80,0.0,0.0,0.0,0.0,0.0
0.85,0.0,0.0,0.0,0.0,0.0
0.90,0.0,0.0,0.0,0.0,0.0
test finished in 1435.89 seconds
