,AMI,ARI,Completeness,Homogeneity,V-measure
mean
0.40,0.01,0.0,1.0,0.03,0.07
0.45,0.08,0.01,0.97,0.23,0.38
0.50,0.17,0.05,0.97,0.5,0.66
0.55,0.28,0.18,0.97,0.69,0.81
0.60,0.37,0.34,0.97,0.8,0.88
0.65,0.48,0.46,0.96,0.88,0.92
0.70,0.66,0.57,0.96,0.95,0.95
0.75,0.65,0.61,0.95,0.98,0.97
0.80,0.6,0.59,0.95,1.0,0.97
0.85,0.54,0.52,0.94,1.0,0.97
0.90,0.52,0.51,0.94,1.0,0.97
max
0.40,0.01,0.0,1.0,0.03,0.07
0.45,0.08,0.01,0.97,0.23,0.38
0.50,0.17,0.05,0.97,0.5,0.66
0.55,0.28,0.18,0.97,0.69,0.81
0.60,0.37,0.34,0.97,0.8,0.88
0.65,0.48,0.46,0.96,0.88,0.92
0.70,0.66,0.57,0.96,0.95,0.95
0.75,0.65,0.61,0.95,0.98,0.97
0.80,0.6,0.59,0.95,1.0,0.97
0.85,0.54,0.52,0.94,1.0,0.97
0.90,0.52,0.51,0.94,1.0,0.97
min
0.40,0.01,0.0,1.0,0.03,0.07
0.45,0.08,0.01,0.97,0.23,0.38
0.50,0.17,0.05,0.97,0.5,0.66
0.55,0.28,0.18,0.97,0.69,0.81
0.60,0.37,0.34,0.97,0.8,0.88
0.65,0.48,0.46,0.96,0.88,0.92
0.70,0.66,0.57,0.96,0.95,0.95
0.75,0.65,0.61,0.95,0.98,0.97
0.80,0.6,0.59,0.95,1.0,0.97
0.85,0.54,0.52,0.94,1.0,0.97
0.90,0.52,0.51,0.94,1.0,0.97
std
0.40,0.0,0.0,0.0,0.0,0.0
0.45,0.0,0.0,0.0,0.0,0.0
0.50,0.0,0.0,0.0,0.0,0.0
0.55,0.0,0.0,0.0,0.0,0.0
0.60,0.0,0.0,0.0,0.0,0.0
0.65,0.0,0.0,0.0,0.0,0.0
0.70,0.0,0.0,0.0,0.0,0.0
0.75,0.0,0.0,0.0,0.0,0.0
0.80,0.0,0.0,0.0,0.0,0.0
0.85,0.0,0.0,0.0,0.0,0.0
0.90,0.0,0.0,0.0,0.0,0.0
test finished in 1299.97 seconds
