,AMI,ARI,Completeness,Homogeneity,V-measure
mean
0.40,0.0,0.0,0.64,0.0,0.0
0.45,0.0,0.0,0.96,0.03,0.05
0.50,0.07,0.01,0.97,0.21,0.35
0.55,0.13,0.02,0.97,0.38,0.55
0.60,0.23,0.11,0.97,0.62,0.76
0.65,0.35,0.31,0.97,0.77,0.86
0.70,0.5,0.51,0.97,0.88,0.92
0.75,0.69,0.58,0.96,0.95,0.96
0.80,0.64,0.63,0.95,0.99,0.97
0.85,0.55,0.55,0.94,1.0,0.97
0.90,0.49,0.49,0.93,1.0,0.97
max
0.40,-0.0,-0.0,0.64,0.0,0.0
0.45,0.0,0.0,0.96,0.03,0.05
0.50,0.07,0.01,0.97,0.21,0.35
0.55,0.13,0.02,0.97,0.38,0.55
0.60,0.23,0.11,0.97,0.62,0.76
0.65,0.35,0.31,0.97,0.77,0.86
0.70,0.5,0.51,0.97,0.88,0.92
0.75,0.69,0.58,0.96,0.95,0.96
0.80,0.64,0.63,0.95,0.99,0.97
0.85,0.55,0.55,0.94,1.0,0.97
0.90,0.49,0.49,0.93,1.0,0.97
min
0.40,-0.0,-0.0,0.64,0.0,0.0
0.45,0.0,0.0,0.96,0.03,0.05
0.50,0.07,0.01,0.97,0.21,0.35
0.55,0.13,0.02,0.97,0.38,0.55
0.60,0.23,0.11,0.97,0.62,0.76
0.65,0.35,0.31,0.97,0.77,0.86
0.70,0.5,0.51,0.97,0.88,0.92
0.75,0.69,0.58,0.96,0.95,0.96
0.80,0.64,0.63,0.95,0.99,0.97
0.85,0.55,0.55,0.94,1.0,0.97
0.90,0.49,0.49,0.93,1.0,0.97
std
0.40,0.0,0.0,0.0,0.0,0.0
0.45,0.0,0.0,0.0,0.0,0.0
0.50,0.0,0.0,0.0,0.0,0.0
0.55,0.0,0.0,0.0,0.0,0.0
0.60,0.0,0.0,0.0,0.0,0.0
0.65,0.0,0.0,0.0,0.0,0.0
0.70,0.0,0.0,0.0,0.0,0.0
0.75,0.0,0.0,0.0,0.0,0.0
0.80,0.0,0.0,0.0,0.0,0.0
0.85,0.0,0.0,0.0,0.0,0.0
0.90,0.0,0.0,0.0,0.0,0.0
test finished in 875.83 seconds
