,AMI,ARI,Completeness,Homogeneity,V-measure
mean
0.40,0.0,0.0,1.0,0.0,0.0
0.45,0.0,0.0,1.0,0.0,0.0
0.50,0.0,0.0,0.91,0.02,0.05
0.55,0.06,0.01,0.88,0.26,0.4
0.60,0.11,0.03,0.9,0.47,0.61
0.65,0.17,0.07,0.91,0.64,0.75
0.70,0.24,0.19,0.91,0.79,0.85
0.75,0.37,0.28,0.91,0.9,0.91
0.80,0.27,0.27,0.9,0.97,0.94
0.85,0.11,0.15,0.89,0.99,0.94
0.90,0.01,0.06,0.88,0.99,0.93
max
0.40,0.0,0.0,1.0,0.0,0.0
0.45,0.0,0.0,1.0,0.0,0.0
0.50,0.0,0.0,0.91,0.02,0.05
0.55,0.06,0.01,0.88,0.26,0.4
0.60,0.11,0.03,0.9,0.47,0.61
0.65,0.17,0.07,0.91,0.64,0.75
0.70,0.24,0.19,0.91,0.79,0.85
0.75,0.37,0.28,0.91,0.9,0.91
0.80,0.27,0.27,0.9,0.97,0.94
0.85,0.11,0.15,0.89,0.99,0.94
0.90,0.01,0.06,0.88,0.99,0.93
min
0.40,0.0,0.0,1.0,0.0,0.0
0.45,0.0,0.0,1.0,0.0,0.0
0.50,0.0,0.0,0.91,0.02,0.05
0.55,0.06,0.01,0.88,0.26,0.4
0.60,0.11,0.03,0.9,0.47,0.61
0.65,0.17,0.07,0.91,0.64,0.75
0.70,0.24,0.19,0.91,0.79,0.85
0.75,0.37,0.28,0.91,0.9,0.91
0.80,0.27,0.27,0.9,0.97,0.94
0.85,0.11,0.15,0.89,0.99,0.94
0.90,0.01,0.06,0.88,0.99,0.93
std
0.40,0.0,0.0,0.0,0.0,0.0
0.45,0.0,0.0,0.0,0.0,0.0
0.50,0.0,0.0,0.0,0.0,0.0
0.55,0.0,0.0,0.0,0.0,0.0
0.60,0.0,0.0,0.0,0.0,0.0
0.65,0.0,0.0,0.0,0.0,0.0
0.70,0.0,0.0,0.0,0.0,0.0
0.75,0.0,0.0,0.0,0.0,0.0
0.80,0.0,0.0,0.0,0.0,0.0
0.85,0.0,0.0,0.0,0.0,0.0
0.90,0.0,0.0,0.0,0.0,0.0
test finished in 148.16 seconds
