,AMI,ARI,Completeness,Homogeneity,V-measure
mean
0.60,0.0,0.0,1.0,0.0,0.0
0.65,0.0,0.0,1.0,0.0,0.0
0.70,0.0,0.0,0.96,0.01,0.01
0.75,0.01,0.0,0.92,0.07,0.13
0.80,0.07,0.01,0.93,0.45,0.6
0.85,0.27,0.28,0.9,0.97,0.94
0.90,0.03,0.08,0.88,0.99,0.93
max
0.60,0.0,0.0,1.0,0.0,0.0
0.65,0.0,0.0,1.0,0.0,0.0
0.70,0.0,0.0,0.96,0.01,0.01
0.75,0.01,0.0,0.92,0.07,0.13
0.80,0.07,0.01,0.93,0.45,0.6
0.85,0.27,0.28,0.9,0.97,0.94
0.90,0.03,0.08,0.88,0.99,0.93
min
0.60,0.0,0.0,1.0,0.0,0.0
0.65,0.0,0.0,1.0,0.0,0.0
0.70,0.0,0.0,0.96,0.01,0.01
0.75,0.01,0.0,0.92,0.07,0.13
0.80,0.07,0.01,0.93,0.45,0.6
0.85,0.27,0.28,0.9,0.97,0.94
0.90,0.03,0.08,0.88,0.99,0.93
std
0.60,0.0,0.0,0.0,0.0,0.0
0.65,0.0,0.0,0.0,0.0,0.0
0.70,0.0,0.0,0.0,0.0,0.0
0.75,0.0,0.0,0.0,0.0,0.0
0.80,0.0,0.0,0.0,0.0,0.0
0.85,0.0,0.0,0.0,0.0,0.0
0.90,0.0,0.0,0.0,0.0,0.0
test finished in 12843.85 seconds
