,AMI,ARI,Completeness,Homogeneity,V-measure
mean
0.60,0.0,0.0,1.0,0.0,0.0
0.65,0.0,0.0,0.86,0.01,0.02
0.70,0.0,0.0,0.88,0.04,0.08
0.75,0.01,0.0,0.89,0.14,0.24
0.80,0.06,0.0,0.9,0.42,0.58
0.85,0.23,0.07,0.9,0.85,0.88
0.90,0.06,0.12,0.88,0.99,0.93
max
0.60,0.0,0.0,1.0,0.0,0.0
0.65,0.0,0.0,0.86,0.01,0.02
0.70,0.0,0.0,0.88,0.04,0.08
0.75,0.01,0.0,0.89,0.14,0.24
0.80,0.06,0.0,0.9,0.42,0.58
0.85,0.23,0.07,0.9,0.85,0.88
0.90,0.06,0.12,0.88,0.99,0.93
min
0.60,0.0,0.0,1.0,0.0,0.0
0.65,0.0,0.0,0.86,0.01,0.02
0.70,0.0,0.0,0.88,0.04,0.08
0.75,0.01,0.0,0.89,0.14,0.24
0.80,0.06,0.0,0.9,0.42,0.58
0.85,0.23,0.07,0.9,0.85,0.88
0.90,0.06,0.12,0.88,0.99,0.93
std
0.60,0.0,0.0,0.0,0.0,0.0
0.65,0.0,0.0,0.0,0.0,0.0
0.70,0.0,0.0,0.0,0.0,0.0
0.75,0.0,0.0,0.0,0.0,0.0
0.80,0.0,0.0,0.0,0.0,0.0
0.85,0.0,0.0,0.0,0.0,0.0
0.90,0.0,0.0,0.0,0.0,0.0
test finished in 1891.67 seconds
