,AMI,ARI,Completeness,Homogeneity,V-measure
mean
0.60,0.17,0.12,0.9,0.68,0.77
0.65,0.2,0.16,0.9,0.74,0.82
0.70,0.24,0.19,0.9,0.81,0.86
0.75,0.3,0.21,0.9,0.88,0.89
0.80,0.24,0.2,0.9,0.95,0.92
0.85,0.1,0.13,0.89,0.98,0.93
0.90,0.0,0.05,0.88,1.0,0.93
max
0.60,0.17,0.12,0.9,0.68,0.77
0.65,0.2,0.16,0.9,0.74,0.82
0.70,0.24,0.19,0.9,0.81,0.86
0.75,0.3,0.21,0.9,0.88,0.89
0.80,0.24,0.2,0.9,0.95,0.92
0.85,0.1,0.13,0.89,0.98,0.93
0.90,0.0,0.05,0.88,1.0,0.93
min
0.60,0.17,0.12,0.9,0.68,0.77
0.65,0.2,0.16,0.9,0.74,0.82
0.70,0.24,0.19,0.9,0.81,0.86
0.75,0.3,0.21,0.9,0.88,0.89
0.80,0.24,0.2,0.9,0.95,0.92
0.85,0.1,0.13,0.89,0.98,0.93
0.90,0.0,0.05,0.88,1.0,0.93
std
0.60,0.0,0.0,0.0,0.0,0.0
0.65,0.0,0.0,0.0,0.0,0.0
0.70,0.0,0.0,0.0,0.0,0.0
0.75,0.0,0.0,0.0,0.0,0.0
0.80,0.0,0.0,0.0,0.0,0.0
0.85,0.0,0.0,0.0,0.0,0.0
0.90,0.0,0.0,0.0,0.0,0.0
test finished in 2628.18 seconds
