,AMI,ARI,Completeness,Homogeneity,V-measure
mean
0.30,0.0,0.0,1.0,0.0,0.0
0.40,0.0,0.0,1.0,0.0,0.0
0.50,0.01,0.0,0.89,0.04,0.08
0.60,0.09,0.01,0.9,0.39,0.54
0.70,0.2,0.12,0.91,0.73,0.81
0.75,0.29,0.22,0.91,0.86,0.88
0.80,0.23,0.19,0.9,0.95,0.92
0.85,0.09,0.11,0.88,0.98,0.93
max
0.30,0.0,0.0,1.0,0.0,0.0
0.40,0.0,0.0,1.0,0.0,0.0
0.50,0.01,0.0,0.89,0.04,0.08
0.60,0.09,0.01,0.9,0.39,0.54
0.70,0.2,0.12,0.91,0.73,0.81
0.75,0.29,0.22,0.91,0.86,0.88
0.80,0.23,0.19,0.9,0.95,0.92
0.85,0.09,0.11,0.88,0.98,0.93
min
0.30,0.0,0.0,1.0,0.0,0.0
0.40,0.0,0.0,1.0,0.0,0.0
0.50,0.01,0.0,0.89,0.04,0.08
0.60,0.09,0.01,0.9,0.39,0.54
0.70,0.2,0.12,0.91,0.73,0.81
0.75,0.29,0.22,0.91,0.86,0.88
0.80,0.23,0.19,0.9,0.95,0.92
0.85,0.09,0.11,0.88,0.98,0.93
std
0.30,0.0,0.0,0.0,0.0,0.0
0.40,0.0,0.0,0.0,0.0,0.0
0.50,0.0,0.0,0.0,0.0,0.0
0.60,0.0,0.0,0.0,0.0,0.0
0.70,0.0,0.0,0.0,0.0,0.0
0.75,0.0,0.0,0.0,0.0,0.0
0.80,0.0,0.0,0.0,0.0,0.0
0.85,0.0,0.0,0.0,0.0,0.0
test finished in 213.07 seconds
