,AMI,ARI,Completeness,Homogeneity,V-measure
mean
0.30,0.0,0.0,1.0,0.0,0.0
0.40,0.0,0.0,0.68,0.0,0.0
0.50,0.0,0.0,0.91,0.02,0.05
0.60,0.09,0.01,0.9,0.39,0.54
0.70,0.19,0.12,0.91,0.72,0.8
0.80,0.24,0.2,0.9,0.95,0.92
0.85,0.09,0.11,0.88,0.98,0.93
max
0.30,0.0,0.0,1.0,0.0,0.0
0.40,-0.0,-0.0,0.68,0.0,0.0
0.50,0.0,0.0,0.91,0.02,0.05
0.60,0.09,0.01,0.9,0.39,0.54
0.70,0.19,0.12,0.91,0.72,0.8
0.80,0.24,0.2,0.9,0.95,0.92
0.85,0.09,0.11,0.88,0.98,0.93
min
0.30,0.0,0.0,1.0,0.0,0.0
0.40,-0.0,-0.0,0.68,0.0,0.0
0.50,0.0,0.0,0.91,0.02,0.05
0.60,0.09,0.01,0.9,0.39,0.54
0.70,0.19,0.12,0.91,0.72,0.8
0.80,0.24,0.2,0.9,0.95,0.92
0.85,0.09,0.11,0.88,0.98,0.93
std
0.30,0.0,0.0,0.0,0.0,0.0
0.40,0.0,0.0,0.0,0.0,0.0
0.50,0.0,0.0,0.0,0.0,0.0
0.60,0.0,0.0,0.0,0.0,0.0
0.70,0.0,0.0,0.0,0.0,0.0
0.80,0.0,0.0,0.0,0.0,0.0
0.85,0.0,0.0,0.0,0.0,0.0
test finished in 3681.61 seconds
