,AMI,ARI,Completeness,Homogeneity,V-measure
mean
0.60,0.09,0.02,0.9,0.4,0.55
0.65,0.14,0.05,0.9,0.58,0.71
0.70,0.21,0.16,0.91,0.75,0.82
0.75,0.3,0.24,0.91,0.87,0.89
0.80,0.26,0.22,0.9,0.95,0.92
0.85,0.11,0.13,0.89,0.98,0.93
0.90,0.0,0.05,0.88,0.99,0.93
max
0.60,0.09,0.02,0.9,0.4,0.55
0.65,0.14,0.05,0.9,0.58,0.71
0.70,0.21,0.16,0.91,0.75,0.82
0.75,0.3,0.24,0.91,0.87,0.89
0.80,0.26,0.22,0.9,0.95,0.92
0.85,0.11,0.13,0.89,0.98,0.93
0.90,0.0,0.05,0.88,0.99,0.93
min
0.60,0.09,0.02,0.9,0.4,0.55
0.65,0.14,0.05,0.9,0.58,0.71
0.70,0.21,0.16,0.91,0.75,0.82
0.75,0.3,0.24,0.91,0.87,0.89
0.80,0.26,0.22,0.9,0.95,0.92
0.85,0.11,0.13,0.89,0.98,0.93
0.90,0.0,0.05,0.88,0.99,0.93
std
0.60,0.0,0.0,0.0,0.0,0.0
0.65,0.0,0.0,0.0,0.0,0.0
0.70,0.0,0.0,0.0,0.0,0.0
0.75,0.0,0.0,0.0,0.0,0.0
0.80,0.0,0.0,0.0,0.0,0.0
0.85,0.0,0.0,0.0,0.0,0.0
0.90,0.0,0.0,0.0,0.0,0.0
test finished in 219.82 seconds
