,AMI,ARI,Completeness,Homogeneity,V-measure
mean,,,,,
0.3,0,0,1,0,0
0.4,0,0,1,0,0
0.5,0,0,0.68,0,0
0.6,0,0,0.84,0,0
0.7,0.01,0,0.92,0.1,0.18
0.8,0.1,0.01,0.9,0.61,0.73
0.85,0.19,0.2,0.89,0.96,0.93
0.9,0.03,0.08,0.88,0.99,0.93
max,,,,,
0.3,0,0,1,0,0
0.4,0,0,1,0,0
0.5,0,0,0.68,0,0
0.6,0,0,0.84,0,0
0.7,0.01,0,0.92,0.1,0.18
0.8,0.1,0.01,0.9,0.61,0.73
0.9,0.03,0.08,0.88,0.99,0.93
min,,,,,
0.3,0,0,1,0,0
0.4,0,0,1,0,0
0.5,0,0,0.68,0,0
0.6,0,0,0.84,0,0
0.7,0.01,0,0.92,0.1,0.18
0.8,0.1,0.01,0.9,0.61,0.73
0.9,0.03,0.08,0.88,0.99,0.93
std,,,,,
0.3,0,0,0,0,0
0.4,0,0,0,0,0
0.5,0,0,0,0,0
0.6,0,0,0,0,0
0.7,0,0,0,0,0
0.8,0,0,0,0,0
0.9,0,0,0,0,0
test finished in 1058.81 seconds,,,,,
