,AMI,ARI,Completeness,Homogeneity,V-measure
mean
0.50,0.09,0.03,0.87,0.4,0.55
0.60,0.14,0.09,0.89,0.58,0.7
0.65,0.17,0.13,0.9,0.68,0.77
0.70,0.2,0.18,0.9,0.75,0.82
0.75,0.23,0.18,0.9,0.84,0.87
0.80,0.26,0.2,0.9,0.93,0.91
0.85,0.09,0.1,0.88,0.98,0.93
max
0.50,0.09,0.03,0.87,0.4,0.55
0.60,0.14,0.09,0.89,0.58,0.7
0.65,0.17,0.13,0.9,0.68,0.77
0.70,0.2,0.18,0.9,0.75,0.82
0.75,0.23,0.18,0.9,0.84,0.87
0.80,0.26,0.2,0.9,0.93,0.91
0.85,0.09,0.1,0.88,0.98,0.93
min
0.50,0.09,0.03,0.87,0.4,0.55
0.60,0.14,0.09,0.89,0.58,0.7
0.65,0.17,0.13,0.9,0.68,0.77
0.70,0.2,0.18,0.9,0.75,0.82
0.75,0.23,0.18,0.9,0.84,0.87
0.80,0.26,0.2,0.9,0.93,0.91
0.85,0.09,0.1,0.88,0.98,0.93
std
0.50,0.0,0.0,0.0,0.0,0.0
0.60,0.0,0.0,0.0,0.0,0.0
0.65,0.0,0.0,0.0,0.0,0.0
0.70,0.0,0.0,0.0,0.0,0.0
0.75,0.0,0.0,0.0,0.0,0.0
0.80,0.0,0.0,0.0,0.0,0.0
0.85,0.0,0.0,0.0,0.0,0.0
test finished in 11746.08 seconds
