,AMI,ARI,Completeness,Homogeneity,V-measure
mean
0.30,0.0,0.0,1.0,0.0,0.0
0.35,0.0,0.0,1.0,0.0,0.0
0.40,0.22,0.08,0.61,0.25,0.35
0.45,0.45,0.26,0.63,0.53,0.57
0.50,0.51,0.41,0.63,0.68,0.65
0.55,0.47,0.44,0.63,0.8,0.7
0.60,0.4,0.37,0.61,0.88,0.72
0.65,0.32,0.27,0.59,0.93,0.72
0.70,0.21,0.15,0.56,0.97,0.71
max
0.30,-0.0,0.0,1.0,-0.0,-0.0
0.35,-0.0,0.0,1.0,-0.0,-0.0
0.40,0.27,0.11,0.63,0.31,0.41
0.45,0.47,0.29,0.65,0.56,0.6
0.50,0.53,0.42,0.64,0.7,0.67
0.55,0.49,0.48,0.64,0.82,0.72
0.60,0.42,0.42,0.62,0.88,0.73
0.65,0.32,0.3,0.6,0.93,0.73
0.70,0.23,0.17,0.57,0.97,0.71
min
0.30,-0.0,0.0,1.0,-0.0,-0.0
0.35,-0.0,0.0,1.0,-0.0,-0.0
0.40,0.2,0.04,0.55,0.23,0.32
0.45,0.42,0.24,0.62,0.49,0.55
0.50,0.48,0.38,0.6,0.66,0.63
0.55,0.44,0.39,0.61,0.78,0.68
0.60,0.38,0.35,0.61,0.86,0.71
0.65,0.31,0.25,0.58,0.92,0.72
0.70,0.2,0.13,0.55,0.96,0.7
std
0.30,0.0,0.0,0.0,0.0,0.0
0.35,0.0,0.0,0.0,0.0,0.0
0.40,0.03,0.02,0.03,0.03,0.03
0.45,0.02,0.02,0.01,0.02,0.02
0.50,0.02,0.01,0.01,0.01,0.01
0.55,0.02,0.03,0.01,0.01,0.01
0.60,0.02,0.02,0.0,0.01,0.01
0.65,0.0,0.02,0.01,0.0,0.0
0.70,0.01,0.02,0.01,0.0,0.0
test finished in 311.44 seconds
