,AMI,ARI,Completeness,Homogeneity,V-measure
mean
0.50,0.0,0.0,0.89,0.01,0.01
0.60,0.01,0.0,0.91,0.13,0.23
0.70,0.24,0.08,0.9,0.85,0.87
0.75,0.18,0.22,0.89,0.97,0.93
0.80,0.09,0.15,0.89,0.99,0.94
0.90,-0.03,0.02,0.87,1.0,0.93
max
0.50,0.0,0.0,0.89,0.01,0.01
0.60,0.01,0.0,0.91,0.13,0.23
0.70,0.24,0.08,0.9,0.85,0.87
0.75,0.18,0.22,0.89,0.97,0.93
0.80,0.09,0.15,0.89,0.99,0.94
0.90,-0.03,0.02,0.87,1.0,0.93
min
0.50,0.0,0.0,0.89,0.01,0.01
0.60,0.01,0.0,0.91,0.13,0.23
0.70,0.24,0.08,0.9,0.85,0.87
0.75,0.18,0.22,0.89,0.97,0.93
0.80,0.09,0.15,0.89,0.99,0.94
0.90,-0.03,0.02,0.87,1.0,0.93
std
0.50,0.0,0.0,0.0,0.0,0.0
0.60,0.0,0.0,0.0,0.0,0.0
0.70,0.0,0.0,0.0,0.0,0.0
0.75,0.0,0.0,0.0,0.0,0.0
0.80,0.0,0.0,0.0,0.0,0.0
0.90,0.0,0.0,0.0,0.0,0.0
test finished in 2466.67 seconds
