,AMI,ARI,Completeness,Homogeneity,V-measure
mean
0.50,0.0,0.0,0.85,0.02,0.03
0.60,0.01,0.0,0.88,0.18,0.3
0.70,0.12,0.01,0.89,0.72,0.8
0.75,0.21,0.16,0.89,0.94,0.92
0.80,0.09,0.15,0.89,0.99,0.94
0.90,-0.02,0.04,0.88,1.0,0.93
max
0.50,0.0,-0.0,0.85,0.02,0.03
0.60,0.01,0.0,0.88,0.18,0.3
0.70,0.12,0.01,0.89,0.72,0.8
0.75,0.21,0.16,0.89,0.94,0.92
0.80,0.09,0.15,0.89,0.99,0.94
0.90,-0.02,0.04,0.88,1.0,0.93
min
0.50,0.0,-0.0,0.85,0.02,0.03
0.60,0.01,0.0,0.88,0.18,0.3
0.70,0.12,0.01,0.89,0.72,0.8
0.75,0.21,0.16,0.89,0.94,0.92
0.80,0.09,0.15,0.89,0.99,0.94
0.90,-0.02,0.04,0.88,1.0,0.93
std
0.50,0.0,0.0,0.0,0.0,0.0
0.60,0.0,0.0,0.0,0.0,0.0
0.70,0.0,0.0,0.0,0.0,0.0
0.75,0.0,0.0,0.0,0.0,0.0
0.80,0.0,0.0,0.0,0.0,0.0
0.90,0.0,0.0,0.0,0.0,0.0
test finished in 1224.07 seconds
