,AMI,ARI,Completeness,Homogeneity,V-measure,time
mean
0.05,0.0,0.0,1.0,0.0,0.0,50.01
0.10,0.0,0.0,0.82,0.0,0.0,47.3
0.15,0.0,0.0,0.82,0.0,0.0,47.05
0.20,0.02,0.0,0.77,0.09,0.16,48.65
0.25,0.04,0.01,0.8,0.18,0.29,46.39
0.30,0.05,0.01,0.82,0.24,0.37,44.77
0.35,0.09,0.03,0.86,0.36,0.51,39.96
0.40,0.09,0.03,0.86,0.44,0.58,38.81
0.45,0.12,0.06,0.88,0.54,0.67,36.49
max
0.05,0.0,0.0,1.0,0.0,0.0,50.01
0.10,-0.0,0.0,0.82,0.0,0.0,47.3
0.15,-0.0,0.0,0.82,0.0,0.0,47.05
0.20,0.02,0.0,0.77,0.09,0.16,48.65
0.25,0.04,0.01,0.8,0.18,0.29,46.39
0.30,0.05,0.01,0.82,0.24,0.37,44.77
0.35,0.09,0.03,0.86,0.36,0.51,39.96
0.40,0.09,0.03,0.86,0.44,0.58,38.81
0.45,0.12,0.06,0.88,0.54,0.67,36.49
min
0.05,0.0,0.0,1.0,0.0,0.0,50.01
0.10,-0.0,0.0,0.82,0.0,0.0,47.3
0.15,-0.0,0.0,0.82,0.0,0.0,47.05
0.20,0.02,0.0,0.77,0.09,0.16,48.65
0.25,0.04,0.01,0.8,0.18,0.29,46.39
0.30,0.05,0.01,0.82,0.24,0.37,44.77
0.35,0.09,0.03,0.86,0.36,0.51,39.96
0.40,0.09,0.03,0.86,0.44,0.58,38.81
0.45,0.12,0.06,0.88,0.54,0.67,36.49
std
0.05,0.0,0.0,0.0,0.0,0.0,0.0
0.10,0.0,0.0,0.0,0.0,0.0,0.0
0.15,0.0,0.0,0.0,0.0,0.0,0.0
0.20,0.0,0.0,0.0,0.0,0.0,0.0
0.25,0.0,0.0,0.0,0.0,0.0,0.0
0.30,0.0,0.0,0.0,0.0,0.0,0.0
0.35,0.0,0.0,0.0,0.0,0.0,0.0
0.40,0.0,0.0,0.0,0.0,0.0,0.0
0.45,0.0,0.0,0.0,0.0,0.0,0.0
test finished in 2870.61 seconds
