,AMI,ARI,Completeness,Homogeneity,V-measure,time
mean
0.60,0.14,0.1,0.89,0.64,0.75,175.77
0.65,0.17,0.14,0.89,0.72,0.8,146.15
0.70,0.21,0.18,0.9,0.79,0.84,117.13
0.75,0.27,0.21,0.9,0.87,0.88,83.82
0.80,0.19,0.17,0.89,0.95,0.92,50.69
0.85,0.04,0.07,0.88,0.99,0.93,32.71
0.90,-0.02,0.03,0.88,1.0,0.93,28.76
max
0.60,0.14,0.1,0.89,0.64,0.75,175.77
0.65,0.17,0.14,0.89,0.72,0.8,146.15
0.70,0.21,0.18,0.9,0.79,0.84,117.13
0.75,0.27,0.21,0.9,0.87,0.88,83.82
0.80,0.19,0.17,0.89,0.95,0.92,50.69
0.85,0.04,0.07,0.88,0.99,0.93,32.71
0.90,-0.02,0.03,0.88,1.0,0.93,28.76
min
0.60,0.14,0.1,0.89,0.64,0.75,175.77
0.65,0.17,0.14,0.89,0.72,0.8,146.15
0.70,0.21,0.18,0.9,0.79,0.84,117.13
0.75,0.27,0.21,0.9,0.87,0.88,83.82
0.80,0.19,0.17,0.89,0.95,0.92,50.69
0.85,0.04,0.07,0.88,0.99,0.93,32.71
0.90,-0.02,0.03,0.88,1.0,0.93,28.76
std
0.60,0.0,0.0,0.0,0.0,0.0,0.0
0.65,0.0,0.0,0.0,0.0,0.0,0.0
0.70,0.0,0.0,0.0,0.0,0.0,0.0
0.75,0.0,0.0,0.0,0.0,0.0,0.0
0.80,0.0,0.0,0.0,0.0,0.0,0.0
0.85,0.0,0.0,0.0,0.0,0.0,0.0
0.90,0.0,0.0,0.0,0.0,0.0,0.0
test finished in 8956.37 seconds
