,AMI,ARI,Completeness,Homogeneity,V-measure,time
mean
0.60,0.12,0.06,0.88,0.55,0.68,255.12
0.65,0.15,0.11,0.89,0.65,0.76,214.3
0.70,0.18,0.15,0.9,0.73,0.8,174.1
0.75,0.23,0.19,0.9,0.81,0.85,135.56
0.80,0.31,0.22,0.9,0.91,0.9,88.68
0.85,0.07,0.08,0.88,0.98,0.93,47.72
0.90,-0.02,0.02,0.88,0.99,0.93,35.05
max
0.60,0.12,0.06,0.88,0.55,0.68,255.12
0.65,0.15,0.11,0.89,0.65,0.76,214.3
0.70,0.18,0.15,0.9,0.73,0.8,174.1
0.75,0.23,0.19,0.9,0.81,0.85,135.56
0.80,0.31,0.22,0.9,0.91,0.9,88.68
0.85,0.07,0.08,0.88,0.98,0.93,47.72
0.90,-0.02,0.02,0.88,0.99,0.93,35.05
min
0.60,0.12,0.06,0.88,0.55,0.68,255.12
0.65,0.15,0.11,0.89,0.65,0.76,214.3
0.70,0.18,0.15,0.9,0.73,0.8,174.1
0.75,0.23,0.19,0.9,0.81,0.85,135.56
0.80,0.31,0.22,0.9,0.91,0.9,88.68
0.85,0.07,0.08,0.88,0.98,0.93,47.72
0.90,-0.02,0.02,0.88,0.99,0.93,35.05
std
0.60,0.0,0.0,0.0,0.0,0.0,0.0
0.65,0.0,0.0,0.0,0.0,0.0,0.0
0.70,0.0,0.0,0.0,0.0,0.0,0.0
0.75,0.0,0.0,0.0,0.0,0.0,0.0
0.80,0.0,0.0,0.0,0.0,0.0,0.0
0.85,0.0,0.0,0.0,0.0,0.0,0.0
0.90,0.0,0.0,0.0,0.0,0.0,0.0
test finished in 10182.97 seconds
