,AMI,ARI,Completeness,Homogeneity,V-measure,time
mean
0.60,0.19,0.18,0.9,0.74,0.81,178.15
0.65,0.23,0.21,0.9,0.81,0.85,151.0
0.70,0.28,0.21,0.9,0.88,0.89,110.47
0.75,0.24,0.19,0.9,0.94,0.92,73.14
0.80,0.1,0.12,0.89,0.98,0.93,49.84
0.85,0.01,0.05,0.88,0.99,0.93,41.96
0.90,-0.03,0.02,0.88,1.0,0.93,37.63
max
0.60,0.19,0.18,0.9,0.74,0.81,178.15
0.65,0.23,0.21,0.9,0.81,0.85,151.0
0.70,0.28,0.21,0.9,0.88,0.89,110.47
0.75,0.24,0.19,0.9,0.94,0.92,73.14
0.80,0.1,0.12,0.89,0.98,0.93,49.84
0.85,0.01,0.05,0.88,0.99,0.93,41.96
0.90,-0.03,0.02,0.88,1.0,0.93,37.63
min
0.60,0.19,0.18,0.9,0.74,0.81,178.15
0.65,0.23,0.21,0.9,0.81,0.85,151.0
0.70,0.28,0.21,0.9,0.88,0.89,110.47
0.75,0.24,0.19,0.9,0.94,0.92,73.14
0.80,0.1,0.12,0.89,0.98,0.93,49.84
0.85,0.01,0.05,0.88,0.99,0.93,41.96
0.90,-0.03,0.02,0.88,1.0,0.93,37.63
std
0.60,0.0,0.0,0.0,0.0,0.0,0.0
0.65,0.0,0.0,0.0,0.0,0.0,0.0
0.70,0.0,0.0,0.0,0.0,0.0,0.0
0.75,0.0,0.0,0.0,0.0,0.0,0.0
0.80,0.0,0.0,0.0,0.0,0.0,0.0
0.85,0.0,0.0,0.0,0.0,0.0,0.0
0.90,0.0,0.0,0.0,0.0,0.0,0.0
test finished in 7649.22 seconds
