,AMI,ARI,Completeness,Homogeneity,V-measure,time
mean
0.60,0.1,0.04,0.87,0.48,0.62,53.9
0.65,0.13,0.06,0.88,0.56,0.68,52.67
0.70,0.16,0.11,0.89,0.65,0.76,42.48
0.75,0.18,0.13,0.9,0.73,0.8,31.31
0.80,0.23,0.18,0.9,0.83,0.86,24.74
0.85,0.24,0.17,0.9,0.94,0.92,22.03
0.90,0.01,0.04,0.88,0.99,0.93,14.35
max
0.60,0.1,0.04,0.87,0.48,0.62,53.9
0.65,0.13,0.06,0.88,0.56,0.68,52.67
0.70,0.16,0.11,0.89,0.65,0.76,42.48
0.75,0.18,0.13,0.9,0.73,0.8,31.31
0.80,0.23,0.18,0.9,0.83,0.86,24.74
0.85,0.24,0.17,0.9,0.94,0.92,22.03
0.90,0.01,0.04,0.88,0.99,0.93,14.35
min
0.60,0.1,0.04,0.87,0.48,0.62,53.9
0.65,0.13,0.06,0.88,0.56,0.68,52.67
0.70,0.16,0.11,0.89,0.65,0.76,42.48
0.75,0.18,0.13,0.9,0.73,0.8,31.31
0.80,0.23,0.18,0.9,0.83,0.86,24.74
0.85,0.24,0.17,0.9,0.94,0.92,22.03
0.90,0.01,0.04,0.88,0.99,0.93,14.35
std
0.60,0.0,0.0,0.0,0.0,0.0,0.0
0.65,0.0,0.0,0.0,0.0,0.0,0.0
0.70,0.0,0.0,0.0,0.0,0.0,0.0
0.75,0.0,0.0,0.0,0.0,0.0,0.0
0.80,0.0,0.0,0.0,0.0,0.0,0.0
0.85,0.0,0.0,0.0,0.0,0.0,0.0
0.90,0.0,0.0,0.0,0.0,0.0,0.0
test finished in 14697.63 seconds
