,AMI,ARI,Completeness,Homogeneity,V-measure,time
mean
0.60,0.0,0.0,0.84,0.03,0.06,490.31
0.65,0.04,0.0,0.86,0.18,0.3,464.18
0.70,0.08,0.01,0.88,0.38,0.53,378.6
0.75,0.15,0.07,0.9,0.62,0.73,265.54
0.80,0.24,0.18,0.9,0.82,0.86,181.75
0.85,0.18,0.15,0.89,0.95,0.92,90.24
0.90,-0.01,0.03,0.88,0.99,0.93,56.65
max
0.60,0.0,0.0,0.84,0.03,0.06,490.31
0.65,0.04,0.0,0.86,0.18,0.3,464.18
0.70,0.08,0.01,0.88,0.38,0.53,378.6
0.75,0.15,0.07,0.9,0.62,0.73,265.54
0.80,0.24,0.18,0.9,0.82,0.86,181.75
0.85,0.18,0.15,0.89,0.95,0.92,90.24
0.90,-0.01,0.03,0.88,0.99,0.93,56.65
min
0.60,0.0,0.0,0.84,0.03,0.06,490.31
0.65,0.04,0.0,0.86,0.18,0.3,464.18
0.70,0.08,0.01,0.88,0.38,0.53,378.6
0.75,0.15,0.07,0.9,0.62,0.73,265.54
0.80,0.24,0.18,0.9,0.82,0.86,181.75
0.85,0.18,0.15,0.89,0.95,0.92,90.24
0.90,-0.01,0.03,0.88,0.99,0.93,56.65
std
0.60,0.0,0.0,0.0,0.0,0.0,0.0
0.65,0.0,0.0,0.0,0.0,0.0,0.0
0.70,0.0,0.0,0.0,0.0,0.0,0.0
0.75,0.0,0.0,0.0,0.0,0.0,0.0
0.80,0.0,0.0,0.0,0.0,0.0,0.0
0.85,0.0,0.0,0.0,0.0,0.0,0.0
0.90,0.0,0.0,0.0,0.0,0.0,0.0
test finished in 13544.25 seconds
