,AMI,ARI,Completeness,Homogeneity,V-measure,time
mean
0.60,0.0,0.0,0.81,0.01,0.01,494.33
0.65,0.02,0.0,0.84,0.11,0.19,501.04
0.70,0.06,0.01,0.87,0.3,0.45,433.69
0.75,0.12,0.04,0.89,0.54,0.67,270.31
0.80,0.21,0.15,0.9,0.77,0.83,185.0
0.85,0.28,0.19,0.9,0.93,0.91,110.65
0.90,0.01,0.04,0.88,0.99,0.93,63.75
max
0.60,-0.0,-0.0,0.81,0.01,0.01,494.33
0.65,0.02,0.0,0.84,0.11,0.19,501.04
0.70,0.06,0.01,0.87,0.3,0.45,433.69
0.75,0.12,0.04,0.89,0.54,0.67,270.31
0.80,0.21,0.15,0.9,0.77,0.83,185.0
0.85,0.28,0.19,0.9,0.93,0.91,110.65
0.90,0.01,0.04,0.88,0.99,0.93,63.75
min
0.60,-0.0,-0.0,0.81,0.01,0.01,494.33
0.65,0.02,0.0,0.84,0.11,0.19,501.04
0.70,0.06,0.01,0.87,0.3,0.45,433.69
0.75,0.12,0.04,0.89,0.54,0.67,270.31
0.80,0.21,0.15,0.9,0.77,0.83,185.0
0.85,0.28,0.19,0.9,0.93,0.91,110.65
0.90,0.01,0.04,0.88,0.99,0.93,63.75
std
0.60,0.0,0.0,0.0,0.0,0.0,0.0
0.65,0.0,0.0,0.0,0.0,0.0,0.0
0.70,0.0,0.0,0.0,0.0,0.0,0.0
0.75,0.0,0.0,0.0,0.0,0.0,0.0
0.80,0.0,0.0,0.0,0.0,0.0,0.0
0.85,0.0,0.0,0.0,0.0,0.0,0.0
0.90,0.0,0.0,0.0,0.0,0.0,0.0
test finished in 14429.08 seconds
