,AMI,ARI,Completeness,Homogeneity,V-measure
mean
0.60,0.06,0.01,0.88,0.29,0.44
0.65,0.13,0.04,0.9,0.54,0.67
0.70,0.19,0.12,0.91,0.71,0.8
0.75,0.32,0.28,0.91,0.88,0.89
0.80,0.21,0.2,0.9,0.96,0.93
0.85,0.05,0.09,0.88,0.99,0.93
0.90,-0.03,0.02,0.87,0.99,0.93
max
0.60,0.06,0.01,0.88,0.29,0.44
0.65,0.13,0.04,0.9,0.54,0.67
0.70,0.19,0.12,0.91,0.71,0.8
0.75,0.32,0.28,0.91,0.88,0.89
0.80,0.21,0.2,0.9,0.96,0.93
0.85,0.05,0.09,0.88,0.99,0.93
0.90,-0.03,0.02,0.87,0.99,0.93
min
0.60,0.06,0.01,0.88,0.29,0.44
0.65,0.13,0.04,0.9,0.54,0.67
0.70,0.19,0.12,0.91,0.71,0.8
0.75,0.32,0.28,0.91,0.88,0.89
0.80,0.21,0.2,0.9,0.96,0.93
0.85,0.05,0.09,0.88,0.99,0.93
0.90,-0.03,0.02,0.87,0.99,0.93
std
0.60,0.0,0.0,0.0,0.0,0.0
0.65,0.0,0.0,0.0,0.0,0.0
0.70,0.0,0.0,0.0,0.0,0.0
0.75,0.0,0.0,0.0,0.0,0.0
0.80,0.0,0.0,0.0,0.0,0.0
0.85,0.0,0.0,0.0,0.0,0.0
0.90,0.0,0.0,0.0,0.0,0.0
test finished in 3787.52 seconds
