,AMI,ARI,Completeness,Homogeneity,V-measure,time
mean
0.60,0.17,0.13,0.9,0.67,0.77,54.11
0.65,0.2,0.18,0.9,0.75,0.82,48.08
0.70,0.25,0.22,0.91,0.82,0.86,42.31
0.75,0.32,0.23,0.91,0.89,0.9,32.62
0.80,0.23,0.19,0.9,0.95,0.92,25.48
0.85,0.08,0.1,0.88,0.99,0.93,20.18
0.90,0.0,0.05,0.88,1.0,0.93,17.51
max
0.60,0.17,0.13,0.9,0.67,0.77,54.11
0.65,0.2,0.18,0.9,0.75,0.82,48.08
0.70,0.25,0.22,0.91,0.82,0.86,42.31
0.75,0.32,0.23,0.91,0.89,0.9,32.62
0.80,0.23,0.19,0.9,0.95,0.92,25.48
0.85,0.08,0.1,0.88,0.99,0.93,20.18
0.90,0.0,0.05,0.88,1.0,0.93,17.51
min
0.60,0.17,0.13,0.9,0.67,0.77,54.11
0.65,0.2,0.18,0.9,0.75,0.82,48.08
0.70,0.25,0.22,0.91,0.82,0.86,42.31
0.75,0.32,0.23,0.91,0.89,0.9,32.62
0.80,0.23,0.19,0.9,0.95,0.92,25.48
0.85,0.08,0.1,0.88,0.99,0.93,20.18
0.90,0.0,0.05,0.88,1.0,0.93,17.51
std
0.60,0.0,0.0,0.0,0.0,0.0,0.0
0.65,0.0,0.0,0.0,0.0,0.0,0.0
0.70,0.0,0.0,0.0,0.0,0.0,0.0
0.75,0.0,0.0,0.0,0.0,0.0,0.0
0.80,0.0,0.0,0.0,0.0,0.0,0.0
0.85,0.0,0.0,0.0,0.0,0.0,0.0
0.90,0.0,0.0,0.0,0.0,0.0,0.0
test finished in 3543.12 seconds
