,AMI,ARI,Completeness,Homogeneity,V-measure
mean
0.60,0.0,0.0,0.91,0.04,0.08
0.65,0.01,0.0,0.9,0.1,0.19
0.70,0.04,0.0,0.89,0.36,0.51
0.75,0.11,0.01,0.9,0.64,0.75
0.80,0.26,0.17,0.9,0.93,0.92
0.85,0.12,0.18,0.89,0.99,0.94
0.90,0.02,0.08,0.88,0.99,0.93
max
0.60,0.0,0.0,0.91,0.04,0.08
0.65,0.01,0.0,0.9,0.1,0.19
0.70,0.04,0.0,0.89,0.36,0.51
0.75,0.11,0.01,0.9,0.64,0.75
0.80,0.26,0.17,0.9,0.93,0.92
0.85,0.12,0.18,0.89,0.99,0.94
0.90,0.02,0.08,0.88,0.99,0.93
min
0.60,0.0,0.0,0.91,0.04,0.08
0.65,0.01,0.0,0.9,0.1,0.19
0.70,0.04,0.0,0.89,0.36,0.51
0.75,0.11,0.01,0.9,0.64,0.75
0.80,0.26,0.17,0.9,0.93,0.92
0.85,0.12,0.18,0.89,0.99,0.94
0.90,0.02,0.08,0.88,0.99,0.93
std
0.60,0.0,0.0,0.0,0.0,0.0
0.65,0.0,0.0,0.0,0.0,0.0
0.70,0.0,0.0,0.0,0.0,0.0
0.75,0.0,0.0,0.0,0.0,0.0
0.80,0.0,0.0,0.0,0.0,0.0
0.85,0.0,0.0,0.0,0.0,0.0
0.90,0.0,0.0,0.0,0.0,0.0
test finished in 806.33 seconds
