,AMI,ARI,Completeness,Homogeneity,V-measure,time
mean
0.60,0.0,0.0,1.0,0.0,0.0,212.83
0.65,0.0,0.0,1.0,0.0,0.0,201.69
0.70,0.0,0.0,0.79,0.01,0.01,197.74
0.75,0.0,0.0,0.87,0.05,0.09,221.95
0.80,0.01,0.0,0.87,0.22,0.35,190.25
0.85,0.08,0.01,0.89,0.64,0.74,116.93
0.90,0.01,0.05,0.88,0.99,0.93,30.1
max
0.60,0.0,0.0,1.0,0.0,0.0,212.83
0.65,0.0,0.0,1.0,0.0,0.0,201.69
0.70,-0.0,-0.0,0.79,0.01,0.01,197.74
0.75,0.0,0.0,0.87,0.05,0.09,221.95
0.80,0.01,0.0,0.87,0.22,0.35,190.25
0.85,0.08,0.01,0.89,0.64,0.74,116.93
0.90,0.01,0.05,0.88,0.99,0.93,30.1
min
0.60,0.0,0.0,1.0,0.0,0.0,212.83
0.65,0.0,0.0,1.0,0.0,0.0,201.69
0.70,-0.0,-0.0,0.79,0.01,0.01,197.74
0.75,0.0,0.0,0.87,0.05,0.09,221.95
0.80,0.01,0.0,0.87,0.22,0.35,190.25
0.85,0.08,0.01,0.89,0.64,0.74,116.93
0.90,0.01,0.05,0.88,0.99,0.93,30.1
std
0.60,0.0,0.0,0.0,0.0,0.0,0.0
0.65,0.0,0.0,0.0,0.0,0.0,0.0
0.70,0.0,0.0,0.0,0.0,0.0,0.0
0.75,0.0,0.0,0.0,0.0,0.0,0.0
0.80,0.0,0.0,0.0,0.0,0.0,0.0
0.85,0.0,0.0,0.0,0.0,0.0,0.0
0.90,0.0,0.0,0.0,0.0,0.0,0.0
test finished in 16094.32 seconds
