,AMI,ARI,Completeness,Homogeneity,V-measure,time
mean
0.60,0.14,0.04,0.9,0.61,0.73,103.32
0.65,0.22,0.19,0.91,0.77,0.83,99.61
0.70,0.3,0.24,0.91,0.86,0.88,92.8
0.75,0.32,0.26,0.91,0.94,0.92,70.37
0.80,0.17,0.18,0.89,0.97,0.93,58.05
0.85,0.07,0.1,0.88,0.99,0.93,44.65
0.90,0.0,0.05,0.88,1.0,0.93,43.66
max
0.60,0.14,0.04,0.9,0.61,0.73,103.32
0.65,0.22,0.19,0.91,0.77,0.83,99.61
0.70,0.3,0.24,0.91,0.86,0.88,92.8
0.75,0.32,0.26,0.91,0.94,0.92,70.37
0.80,0.17,0.18,0.89,0.97,0.93,58.05
0.85,0.07,0.1,0.88,0.99,0.93,44.65
0.90,-0.0,0.05,0.88,1.0,0.93,43.66
min
0.60,0.14,0.04,0.9,0.61,0.73,103.32
0.65,0.22,0.19,0.91,0.77,0.83,99.61
0.70,0.3,0.24,0.91,0.86,0.88,92.8
0.75,0.32,0.26,0.91,0.94,0.92,70.37
0.80,0.17,0.18,0.89,0.97,0.93,58.05
0.85,0.07,0.1,0.88,0.99,0.93,44.65
0.90,-0.0,0.05,0.88,1.0,0.93,43.66
std
0.60,0.0,0.0,0.0,0.0,0.0,0.0
0.65,0.0,0.0,0.0,0.0,0.0,0.0
0.70,0.0,0.0,0.0,0.0,0.0,0.0
0.75,0.0,0.0,0.0,0.0,0.0,0.0
0.80,0.0,0.0,0.0,0.0,0.0,0.0
0.85,0.0,0.0,0.0,0.0,0.0,0.0
0.90,0.0,0.0,0.0,0.0,0.0,0.0
test finished in 1681.85 seconds
