,AMI,ARI,Completeness,Homogeneity,V-measure,time
mean
0.60,0.05,0.0,0.89,0.21,0.34,22.89
0.65,0.08,0.01,0.89,0.4,0.55,23.29
0.70,0.15,0.05,0.9,0.61,0.73,23.44
0.75,0.24,0.19,0.91,0.79,0.84,20.95
0.80,0.36,0.26,0.91,0.91,0.91,20.13
0.85,0.16,0.16,0.89,0.98,0.93,15.92
0.90,0.01,0.06,0.88,0.99,0.93,13.79
max
0.60,0.05,0.0,0.89,0.21,0.34,22.89
0.65,0.08,0.01,0.89,0.4,0.55,23.29
0.70,0.15,0.05,0.9,0.61,0.73,23.44
0.75,0.24,0.19,0.91,0.79,0.84,20.95
0.80,0.36,0.26,0.91,0.91,0.91,20.13
0.85,0.16,0.16,0.89,0.98,0.93,15.92
0.90,0.01,0.06,0.88,0.99,0.93,13.79
min
0.60,0.05,0.0,0.89,0.21,0.34,22.89
0.65,0.08,0.01,0.89,0.4,0.55,23.29
0.70,0.15,0.05,0.9,0.61,0.73,23.44
0.75,0.24,0.19,0.91,0.79,0.84,20.95
0.80,0.36,0.26,0.91,0.91,0.91,20.13
0.85,0.16,0.16,0.89,0.98,0.93,15.92
0.90,0.01,0.06,0.88,0.99,0.93,13.79
std
0.60,0.0,0.0,0.0,0.0,0.0,0.0
0.65,0.0,0.0,0.0,0.0,0.0,0.0
0.70,0.0,0.0,0.0,0.0,0.0,0.0
0.75,0.0,0.0,0.0,0.0,0.0,0.0
0.80,0.0,0.0,0.0,0.0,0.0,0.0
0.85,0.0,0.0,0.0,0.0,0.0,0.0
0.90,0.0,0.0,0.0,0.0,0.0,0.0
test finished in 196.42 seconds
