,AMI,ARI,Completeness,Homogeneity,V-measure
mean
0.60,0.18,0.15,0.9,0.67,0.77
0.65,0.2,0.17,0.91,0.73,0.81
0.70,0.26,0.22,0.91,0.82,0.86
0.75,0.34,0.24,0.91,0.9,0.9
0.80,0.2,0.19,0.9,0.97,0.93
0.85,0.05,0.09,0.88,0.99,0.93
0.90,-0.03,0.02,0.87,0.99,0.93
max
0.60,0.18,0.15,0.9,0.67,0.77
0.65,0.2,0.17,0.91,0.73,0.81
0.70,0.26,0.22,0.91,0.82,0.86
0.75,0.34,0.24,0.91,0.9,0.9
0.80,0.2,0.19,0.9,0.97,0.93
0.85,0.05,0.09,0.88,0.99,0.93
0.90,-0.03,0.02,0.87,0.99,0.93
min
0.60,0.18,0.15,0.9,0.67,0.77
0.65,0.2,0.17,0.91,0.73,0.81
0.70,0.26,0.22,0.91,0.82,0.86
0.75,0.34,0.24,0.91,0.9,0.9
0.80,0.2,0.19,0.9,0.97,0.93
0.85,0.05,0.09,0.88,0.99,0.93
0.90,-0.03,0.02,0.87,0.99,0.93
std
0.60,0.0,0.0,0.0,0.0,0.0
0.65,0.0,0.0,0.0,0.0,0.0
0.70,0.0,0.0,0.0,0.0,0.0
0.75,0.0,0.0,0.0,0.0,0.0
0.80,0.0,0.0,0.0,0.0,0.0
0.85,0.0,0.0,0.0,0.0,0.0
0.90,0.0,0.0,0.0,0.0,0.0
test finished in 7106.21 seconds
