,AMI,ARI,Completeness,Homogeneity,V-measure
mean
0.60,0.03,0.0,0.89,0.27,0.42
0.65,0.06,0.01,0.9,0.48,0.63
0.70,0.13,0.02,0.9,0.71,0.79
0.75,0.27,0.18,0.9,0.92,0.91
0.80,0.18,0.22,0.9,0.98,0.93
0.85,0.09,0.17,0.89,0.99,0.94
0.90,0.02,0.09,0.88,1.0,0.93
max
0.60,0.03,0.0,0.89,0.27,0.42
0.65,0.06,0.01,0.9,0.48,0.63
0.70,0.13,0.02,0.9,0.71,0.79
0.75,0.27,0.18,0.9,0.92,0.91
0.80,0.18,0.22,0.9,0.98,0.93
0.85,0.09,0.17,0.89,0.99,0.94
0.90,0.02,0.09,0.88,1.0,0.93
min
0.60,0.03,0.0,0.89,0.27,0.42
0.65,0.06,0.01,0.9,0.48,0.63
0.70,0.13,0.02,0.9,0.71,0.79
0.75,0.27,0.18,0.9,0.92,0.91
0.80,0.18,0.22,0.9,0.98,0.93
0.85,0.09,0.17,0.89,0.99,0.94
0.90,0.02,0.09,0.88,1.0,0.93
std
0.60,0.0,0.0,0.0,0.0,0.0
0.65,0.0,0.0,0.0,0.0,0.0
0.70,0.0,0.0,0.0,0.0,0.0
0.75,0.0,0.0,0.0,0.0,0.0
0.80,0.0,0.0,0.0,0.0,0.0
0.85,0.0,0.0,0.0,0.0,0.0
0.90,0.0,0.0,0.0,0.0,0.0
test finished in 593.28 seconds
