,AMI,ARI,Completeness,Homogeneity,V-measure
mean
0.60,0.14,0.09,0.89,0.59,0.71
0.65,0.17,0.14,0.9,0.67,0.77
0.70,0.19,0.17,0.9,0.75,0.82
0.75,0.24,0.2,0.9,0.83,0.87
0.80,0.26,0.2,0.9,0.93,0.91
0.85,0.1,0.12,0.89,0.99,0.93
0.90,-0.02,0.03,0.88,0.99,0.93
max
0.60,0.14,0.09,0.89,0.59,0.71
0.65,0.17,0.14,0.9,0.67,0.77
0.70,0.19,0.17,0.9,0.75,0.82
0.75,0.24,0.2,0.9,0.83,0.87
0.80,0.26,0.2,0.9,0.93,0.91
0.85,0.1,0.12,0.89,0.99,0.93
0.90,-0.02,0.03,0.88,0.99,0.93
min
0.60,0.14,0.09,0.89,0.59,0.71
0.65,0.17,0.14,0.9,0.67,0.77
0.70,0.19,0.17,0.9,0.75,0.82
0.75,0.24,0.2,0.9,0.83,0.87
0.80,0.26,0.2,0.9,0.93,0.91
0.85,0.1,0.12,0.89,0.99,0.93
0.90,-0.02,0.03,0.88,0.99,0.93
std
0.60,0.0,0.0,0.0,0.0,0.0
0.65,0.0,0.0,0.0,0.0,0.0
0.70,0.0,0.0,0.0,0.0,0.0
0.75,0.0,0.0,0.0,0.0,0.0
0.80,0.0,0.0,0.0,0.0,0.0
0.85,0.0,0.0,0.0,0.0,0.0
0.90,0.0,0.0,0.0,0.0,0.0
test finished in 8040.62 seconds
