,AMI,ARI,Completeness,Homogeneity,V-measure
mean
0.60,0.15,0.06,0.91,0.61,0.73
0.65,0.22,0.17,0.91,0.76,0.83
0.70,0.3,0.25,0.91,0.87,0.89
0.75,0.23,0.21,0.9,0.95,0.92
0.80,0.11,0.13,0.89,0.99,0.94
0.85,0.01,0.06,0.88,0.99,0.93
0.90,-0.03,0.02,0.87,1.0,0.93
max
0.60,0.15,0.06,0.91,0.61,0.73
0.65,0.22,0.17,0.91,0.76,0.83
0.70,0.3,0.25,0.91,0.87,0.89
0.75,0.23,0.21,0.9,0.95,0.92
0.80,0.11,0.13,0.89,0.99,0.94
0.85,0.01,0.06,0.88,0.99,0.93
0.90,-0.03,0.02,0.87,1.0,0.93
min
0.60,0.15,0.06,0.91,0.61,0.73
0.65,0.22,0.17,0.91,0.76,0.83
0.70,0.3,0.25,0.91,0.87,0.89
0.75,0.23,0.21,0.9,0.95,0.92
0.80,0.11,0.13,0.89,0.99,0.94
0.85,0.01,0.06,0.88,0.99,0.93
0.90,-0.03,0.02,0.87,1.0,0.93
std
0.60,0.0,0.0,0.0,0.0,0.0
0.65,0.0,0.0,0.0,0.0,0.0
0.70,0.0,0.0,0.0,0.0,0.0
0.75,0.0,0.0,0.0,0.0,0.0
0.80,0.0,0.0,0.0,0.0,0.0
0.85,0.0,0.0,0.0,0.0,0.0
0.90,0.0,0.0,0.0,0.0,0.0
test finished in 3125.11 seconds
