,AMI,ARI,Completeness,Homogeneity,V-measure,time
mean
0.60,0.04,0.0,0.89,0.17,0.28,139.23
0.65,0.08,0.01,0.9,0.35,0.51,111.88
0.70,0.14,0.05,0.91,0.56,0.69,93.67
0.75,0.24,0.18,0.92,0.75,0.83,71.31
0.80,0.35,0.28,0.92,0.88,0.9,59.06
0.85,0.25,0.24,0.9,0.97,0.93,39.72
0.90,0.05,0.09,0.88,0.99,0.93,31.14
max
0.60,0.04,0.0,0.89,0.17,0.28,139.23
0.65,0.08,0.01,0.9,0.35,0.51,111.88
0.70,0.14,0.05,0.91,0.56,0.69,93.67
0.75,0.24,0.18,0.92,0.75,0.83,71.31
0.80,0.35,0.28,0.92,0.88,0.9,59.06
0.85,0.25,0.24,0.9,0.97,0.93,39.72
0.90,0.05,0.09,0.88,0.99,0.93,31.14
min
0.60,0.04,0.0,0.89,0.17,0.28,139.23
0.65,0.08,0.01,0.9,0.35,0.51,111.88
0.70,0.14,0.05,0.91,0.56,0.69,93.67
0.75,0.24,0.18,0.92,0.75,0.83,71.31
0.80,0.35,0.28,0.92,0.88,0.9,59.06
0.85,0.25,0.24,0.9,0.97,0.93,39.72
0.90,0.05,0.09,0.88,0.99,0.93,31.14
std
0.60,0.0,0.0,0.0,0.0,0.0,0.0
0.65,0.0,0.0,0.0,0.0,0.0,0.0
0.70,0.0,0.0,0.0,0.0,0.0,0.0
0.75,0.0,0.0,0.0,0.0,0.0,0.0
0.80,0.0,0.0,0.0,0.0,0.0,0.0
0.85,0.0,0.0,0.0,0.0,0.0,0.0
0.90,0.0,0.0,0.0,0.0,0.0,0.0
test finished in 8007.29 seconds
