,AMI,ARI,Completeness,Homogeneity,V-measure
mean
0.60,0.19,0.14,0.91,0.68,0.78
0.65,0.22,0.2,0.91,0.75,0.82
0.70,0.27,0.25,0.92,0.81,0.86
0.75,0.33,0.26,0.91,0.88,0.89
0.80,0.31,0.26,0.91,0.95,0.93
0.85,0.14,0.16,0.89,0.99,0.94
0.90,0.02,0.06,0.88,0.99,0.93
max
0.60,0.19,0.14,0.91,0.68,0.78
0.65,0.22,0.2,0.91,0.75,0.82
0.70,0.27,0.25,0.92,0.81,0.86
0.75,0.33,0.26,0.91,0.88,0.89
0.80,0.31,0.26,0.91,0.95,0.93
0.85,0.14,0.16,0.89,0.99,0.94
0.90,0.02,0.06,0.88,0.99,0.93
min
0.60,0.19,0.14,0.91,0.68,0.78
0.65,0.22,0.2,0.91,0.75,0.82
0.70,0.27,0.25,0.92,0.81,0.86
0.75,0.33,0.26,0.91,0.88,0.89
0.80,0.31,0.26,0.91,0.95,0.93
0.85,0.14,0.16,0.89,0.99,0.94
0.90,0.02,0.06,0.88,0.99,0.93
std
0.60,0.0,0.0,0.0,0.0,0.0
0.65,0.0,0.0,0.0,0.0,0.0
0.70,0.0,0.0,0.0,0.0,0.0
0.75,0.0,0.0,0.0,0.0,0.0
0.80,0.0,0.0,0.0,0.0,0.0
0.85,0.0,0.0,0.0,0.0,0.0
0.90,0.0,0.0,0.0,0.0,0.0
test finished in 3355.64 seconds
