,AMI,ARI,Completeness,Homogeneity,V-measure,time
mean
0.60,0.0,0.0,1.0,0.0,0.0,186.29
0.65,0.0,0.0,0.81,0.01,0.01,179.1
0.70,0.0,0.0,0.87,0.04,0.08,158.43
0.75,0.01,0.0,0.9,0.13,0.23,147.28
0.80,0.05,0.0,0.91,0.39,0.55,139.32
0.85,0.25,0.08,0.9,0.88,0.89,63.06
0.90,0.07,0.12,0.88,0.99,0.93,31.91
max
0.60,0.0,0.0,1.0,0.0,0.0,186.29
0.65,-0.0,-0.0,0.81,0.01,0.01,179.1
0.70,0.0,0.0,0.87,0.04,0.08,158.43
0.75,0.01,0.0,0.9,0.13,0.23,147.28
0.80,0.05,0.0,0.91,0.39,0.55,139.32
0.85,0.25,0.08,0.9,0.88,0.89,63.06
0.90,0.07,0.12,0.88,0.99,0.93,31.91
min
0.60,0.0,0.0,1.0,0.0,0.0,186.29
0.65,-0.0,-0.0,0.81,0.01,0.01,179.1
0.70,0.0,0.0,0.87,0.04,0.08,158.43
0.75,0.01,0.0,0.9,0.13,0.23,147.28
0.80,0.05,0.0,0.91,0.39,0.55,139.32
0.85,0.25,0.08,0.9,0.88,0.89,63.06
0.90,0.07,0.12,0.88,0.99,0.93,31.91
std
0.60,0.0,0.0,0.0,0.0,0.0,0.0
0.65,0.0,0.0,0.0,0.0,0.0,0.0
0.70,0.0,0.0,0.0,0.0,0.0,0.0
0.75,0.0,0.0,0.0,0.0,0.0,0.0
0.80,0.0,0.0,0.0,0.0,0.0,0.0
0.85,0.0,0.0,0.0,0.0,0.0,0.0
0.90,0.0,0.0,0.0,0.0,0.0,0.0
test finished in 7065.24 seconds
