,AMI,ARI,Completeness,Homogeneity,V-measure,time
mean
0.60,0.12,0.06,0.88,0.56,0.68,58.24
0.65,0.15,0.1,0.89,0.65,0.75,51.1
0.70,0.18,0.16,0.9,0.73,0.8,44.91
0.75,0.23,0.2,0.9,0.81,0.85,38.22
0.80,0.32,0.23,0.9,0.91,0.9,28.67
0.85,0.08,0.09,0.88,0.98,0.93,18.8
0.90,-0.02,0.03,0.88,1.0,0.93,15.79
max
0.60,0.12,0.06,0.88,0.56,0.68,58.24
0.65,0.15,0.1,0.89,0.65,0.75,51.1
0.70,0.18,0.16,0.9,0.73,0.8,44.91
0.75,0.23,0.2,0.9,0.81,0.85,38.22
0.80,0.32,0.23,0.9,0.91,0.9,28.67
0.85,0.08,0.09,0.88,0.98,0.93,18.8
0.90,-0.02,0.03,0.88,1.0,0.93,15.79
min
0.60,0.12,0.06,0.88,0.56,0.68,58.24
0.65,0.15,0.1,0.89,0.65,0.75,51.1
0.70,0.18,0.16,0.9,0.73,0.8,44.91
0.75,0.23,0.2,0.9,0.81,0.85,38.22
0.80,0.32,0.23,0.9,0.91,0.9,28.67
0.85,0.08,0.09,0.88,0.98,0.93,18.8
0.90,-0.02,0.03,0.88,1.0,0.93,15.79
std
0.60,0.0,0.0,0.0,0.0,0.0,0.0
0.65,0.0,0.0,0.0,0.0,0.0,0.0
0.70,0.0,0.0,0.0,0.0,0.0,0.0
0.75,0.0,0.0,0.0,0.0,0.0,0.0
0.80,0.0,0.0,0.0,0.0,0.0,0.0
0.85,0.0,0.0,0.0,0.0,0.0,0.0
0.90,0.0,0.0,0.0,0.0,0.0,0.0
test finished in 9199.94 seconds
