,AMI,ARI,Completeness,Homogeneity,V-measure
mean
0.60,0.0,0.0,0.8,0.01,0.02
0.65,0.0,0.0,0.84,0.05,0.09
0.70,0.01,0.0,0.86,0.19,0.31
0.75,0.06,0.01,0.89,0.53,0.66
0.80,0.22,0.06,0.89,0.89,0.89
0.85,0.03,0.07,0.88,0.99,0.93
0.90,-0.02,0.03,0.88,1.0,0.93
max
0.60,-0.0,-0.0,0.8,0.01,0.02
0.65,0.0,0.0,0.84,0.05,0.09
0.70,0.01,0.0,0.86,0.19,0.31
0.75,0.06,0.01,0.89,0.53,0.66
0.80,0.22,0.06,0.89,0.89,0.89
0.85,0.03,0.07,0.88,0.99,0.93
0.90,-0.02,0.03,0.88,1.0,0.93
min
0.60,-0.0,-0.0,0.8,0.01,0.02
0.65,0.0,0.0,0.84,0.05,0.09
0.70,0.01,0.0,0.86,0.19,0.31
0.75,0.06,0.01,0.89,0.53,0.66
0.80,0.22,0.06,0.89,0.89,0.89
0.85,0.03,0.07,0.88,0.99,0.93
0.90,-0.02,0.03,0.88,1.0,0.93
std
0.60,0.0,0.0,0.0,0.0,0.0
0.65,0.0,0.0,0.0,0.0,0.0
0.70,0.0,0.0,0.0,0.0,0.0
0.75,0.0,0.0,0.0,0.0,0.0
0.80,0.0,0.0,0.0,0.0,0.0
0.85,0.0,0.0,0.0,0.0,0.0
0.90,0.0,0.0,0.0,0.0,0.0
test finished in 4160.80 seconds
