,AMI,ARI,Completeness,Homogeneity,V-measure,time
mean
0.60,0.0,0.0,0.61,0.0,0.0,189.12
0.65,0.0,0.0,0.61,0.0,0.0,205.09
0.70,0.0,0.0,0.78,0.01,0.02,229.54
0.75,0.0,0.0,0.85,0.04,0.08,226.17
0.80,0.01,0.0,0.88,0.17,0.28,222.72
0.85,0.07,0.01,0.89,0.56,0.69,132.2
0.90,0.04,0.09,0.88,0.99,0.93,31.52
max
0.60,-0.0,-0.0,0.61,0.0,0.0,189.12
0.65,-0.0,-0.0,0.61,0.0,0.0,205.09
0.70,-0.0,-0.0,0.78,0.01,0.02,229.54
0.75,0.0,0.0,0.85,0.04,0.08,226.17
0.80,0.01,0.0,0.88,0.17,0.28,222.72
0.85,0.07,0.01,0.89,0.56,0.69,132.2
0.90,0.04,0.09,0.88,0.99,0.93,31.52
min
0.60,-0.0,-0.0,0.61,0.0,0.0,189.12
0.65,-0.0,-0.0,0.61,0.0,0.0,205.09
0.70,-0.0,-0.0,0.78,0.01,0.02,229.54
0.75,0.0,0.0,0.85,0.04,0.08,226.17
0.80,0.01,0.0,0.88,0.17,0.28,222.72
0.85,0.07,0.01,0.89,0.56,0.69,132.2
0.90,0.04,0.09,0.88,0.99,0.93,31.52
std
0.60,0.0,0.0,0.0,0.0,0.0,0.0
0.65,0.0,0.0,0.0,0.0,0.0,0.0
0.70,0.0,0.0,0.0,0.0,0.0,0.0
0.75,0.0,0.0,0.0,0.0,0.0,0.0
0.80,0.0,0.0,0.0,0.0,0.0,0.0
0.85,0.0,0.0,0.0,0.0,0.0,0.0
0.90,0.0,0.0,0.0,0.0,0.0,0.0
test finished in 17129.77 seconds
