,AMI,ARI,Completeness,Homogeneity,V-measure,time
mean
0.60,0.17,0.13,0.9,0.68,0.78,225.83
0.65,0.2,0.18,0.9,0.75,0.82,195.48
0.70,0.24,0.21,0.9,0.82,0.86,148.26
0.75,0.32,0.22,0.9,0.89,0.9,107.3
0.80,0.22,0.18,0.9,0.96,0.92,69.13
0.85,0.08,0.11,0.88,0.99,0.93,45.26
0.90,0.01,0.05,0.88,1.0,0.93,36.14
max
0.60,0.17,0.13,0.9,0.68,0.78,225.83
0.65,0.2,0.18,0.9,0.75,0.82,195.48
0.70,0.24,0.21,0.9,0.82,0.86,148.26
0.75,0.32,0.22,0.9,0.89,0.9,107.3
0.80,0.22,0.18,0.9,0.96,0.92,69.13
0.85,0.08,0.11,0.88,0.99,0.93,45.26
0.90,0.01,0.05,0.88,1.0,0.93,36.14
min
0.60,0.17,0.13,0.9,0.68,0.78,225.83
0.65,0.2,0.18,0.9,0.75,0.82,195.48
0.70,0.24,0.21,0.9,0.82,0.86,148.26
0.75,0.32,0.22,0.9,0.89,0.9,107.3
0.80,0.22,0.18,0.9,0.96,0.92,69.13
0.85,0.08,0.11,0.88,0.99,0.93,45.26
0.90,0.01,0.05,0.88,1.0,0.93,36.14
std
0.60,0.0,0.0,0.0,0.0,0.0,0.0
0.65,0.0,0.0,0.0,0.0,0.0,0.0
0.70,0.0,0.0,0.0,0.0,0.0,0.0
0.75,0.0,0.0,0.0,0.0,0.0,0.0
0.80,0.0,0.0,0.0,0.0,0.0,0.0
0.85,0.0,0.0,0.0,0.0,0.0,0.0
0.90,0.0,0.0,0.0,0.0,0.0,0.0
test finished in 4411.81 seconds
