,AMI,ARI,Completeness,Homogeneity,V-measure,time
mean
0.60,0.0,0.0,0.68,0.0,0.0,120.59
0.65,0.0,0.0,0.64,0.0,0.0,135.14
0.70,0.0,0.0,0.68,0.01,0.01,113.94
0.75,0.0,0.0,0.87,0.03,0.06,141.56
0.80,0.01,0.0,0.86,0.17,0.28,137.42
0.85,0.06,0.01,0.89,0.56,0.68,87.89
0.90,0.0,0.04,0.87,0.98,0.92,31.4
max
0.60,-0.0,-0.0,0.68,0.0,0.0,120.59
0.65,-0.0,-0.0,0.64,0.0,0.0,135.14
0.70,-0.0,-0.0,0.68,0.01,0.01,113.94
0.75,0.0,0.0,0.87,0.03,0.06,141.56
0.80,0.01,0.0,0.86,0.17,0.28,137.42
0.85,0.06,0.01,0.89,0.56,0.68,87.89
0.90,-0.0,0.04,0.87,0.98,0.92,31.4
min
0.60,-0.0,-0.0,0.68,0.0,0.0,120.59
0.65,-0.0,-0.0,0.64,0.0,0.0,135.14
0.70,-0.0,-0.0,0.68,0.01,0.01,113.94
0.75,0.0,0.0,0.87,0.03,0.06,141.56
0.80,0.01,0.0,0.86,0.17,0.28,137.42
0.85,0.06,0.01,0.89,0.56,0.68,87.89
0.90,-0.0,0.04,0.87,0.98,0.92,31.4
std
0.60,0.0,0.0,0.0,0.0,0.0,0.0
0.65,0.0,0.0,0.0,0.0,0.0,0.0
0.70,0.0,0.0,0.0,0.0,0.0,0.0
0.75,0.0,0.0,0.0,0.0,0.0,0.0
0.80,0.0,0.0,0.0,0.0,0.0,0.0
0.85,0.0,0.0,0.0,0.0,0.0,0.0
0.90,0.0,0.0,0.0,0.0,0.0,0.0
test finished in 10928.67 seconds
