,AMI,ARI,Completeness,Homogeneity,V-measure,time
mean
0.60,0.04,0.0,0.91,0.17,0.29,390.35
0.65,0.12,0.03,0.92,0.44,0.59,291.09
0.70,0.19,0.1,0.92,0.65,0.76,242.4
0.75,0.26,0.23,0.92,0.79,0.85,146.26
0.80,0.39,0.29,0.91,0.92,0.91,122.47
0.85,0.2,0.21,0.9,0.98,0.94,58.04
0.90,0.03,0.07,0.88,0.99,0.93,63.78
max
0.60,0.04,0.0,0.91,0.17,0.29,390.35
0.65,0.12,0.03,0.92,0.44,0.59,291.09
0.70,0.19,0.1,0.92,0.65,0.76,242.4
0.75,0.26,0.23,0.92,0.79,0.85,146.26
0.80,0.39,0.29,0.91,0.92,0.91,122.47
0.85,0.2,0.21,0.9,0.98,0.94,58.04
0.90,0.03,0.07,0.88,0.99,0.93,63.78
min
0.60,0.04,0.0,0.91,0.17,0.29,390.35
0.65,0.12,0.03,0.92,0.44,0.59,291.09
0.70,0.19,0.1,0.92,0.65,0.76,242.4
0.75,0.26,0.23,0.92,0.79,0.85,146.26
0.80,0.39,0.29,0.91,0.92,0.91,122.47
0.85,0.2,0.21,0.9,0.98,0.94,58.04
0.90,0.03,0.07,0.88,0.99,0.93,63.78
std
0.60,0.0,0.0,0.0,0.0,0.0,0.0
0.65,0.0,0.0,0.0,0.0,0.0,0.0
0.70,0.0,0.0,0.0,0.0,0.0,0.0
0.75,0.0,0.0,0.0,0.0,0.0,0.0
0.80,0.0,0.0,0.0,0.0,0.0,0.0
0.85,0.0,0.0,0.0,0.0,0.0,0.0
0.90,0.0,0.0,0.0,0.0,0.0,0.0
test finished in 8990.13 seconds
