,AMI,ARI,Completeness,Homogeneity,V-measure,time
mean
0.60,0.14,0.08,0.9,0.58,0.71,213.28
0.65,0.17,0.12,0.9,0.65,0.76,191.08
0.70,0.19,0.16,0.9,0.72,0.8,159.86
0.75,0.22,0.18,0.9,0.8,0.85,124.1
0.80,0.29,0.21,0.9,0.88,0.89,104.27
0.85,0.19,0.17,0.89,0.96,0.93,58.15
0.90,0.02,0.06,0.88,0.99,0.93,35.0
max
0.60,0.14,0.08,0.9,0.58,0.71,213.28
0.65,0.17,0.12,0.9,0.65,0.76,191.08
0.70,0.19,0.16,0.9,0.72,0.8,159.86
0.75,0.22,0.18,0.9,0.8,0.85,124.1
0.80,0.29,0.21,0.9,0.88,0.89,104.27
0.85,0.19,0.17,0.89,0.96,0.93,58.15
0.90,0.02,0.06,0.88,0.99,0.93,35.0
min
0.60,0.14,0.08,0.9,0.58,0.71,213.28
0.65,0.17,0.12,0.9,0.65,0.76,191.08
0.70,0.19,0.16,0.9,0.72,0.8,159.86
0.75,0.22,0.18,0.9,0.8,0.85,124.1
0.80,0.29,0.21,0.9,0.88,0.89,104.27
0.85,0.19,0.17,0.89,0.96,0.93,58.15
0.90,0.02,0.06,0.88,0.99,0.93,35.0
std
0.60,0.0,0.0,0.0,0.0,0.0,0.0
0.65,0.0,0.0,0.0,0.0,0.0,0.0
0.70,0.0,0.0,0.0,0.0,0.0,0.0
0.75,0.0,0.0,0.0,0.0,0.0,0.0
0.80,0.0,0.0,0.0,0.0,0.0,0.0
0.85,0.0,0.0,0.0,0.0,0.0,0.0
0.90,0.0,0.0,0.0,0.0,0.0,0.0
test finished in 6010.19 seconds
