,AMI,ARI,Completeness,Homogeneity,V-measure,time
mean
0.60,0.11,0.06,0.87,0.52,0.65,44.17
0.65,0.15,0.1,0.89,0.63,0.74,49.99
0.70,0.18,0.15,0.9,0.71,0.8,43.6
0.75,0.22,0.19,0.9,0.8,0.85,37.14
0.80,0.3,0.22,0.9,0.89,0.89,27.8
0.85,0.14,0.13,0.89,0.98,0.93,17.68
0.90,-0.01,0.03,0.88,0.99,0.93,13.86
max
0.60,0.11,0.06,0.87,0.52,0.65,44.17
0.65,0.15,0.1,0.89,0.63,0.74,49.99
0.70,0.18,0.15,0.9,0.71,0.8,43.6
0.75,0.22,0.19,0.9,0.8,0.85,37.14
0.80,0.3,0.22,0.9,0.89,0.89,27.8
0.85,0.14,0.13,0.89,0.98,0.93,17.68
0.90,-0.01,0.03,0.88,0.99,0.93,13.86
min
0.60,0.11,0.06,0.87,0.52,0.65,44.17
0.65,0.15,0.1,0.89,0.63,0.74,49.99
0.70,0.18,0.15,0.9,0.71,0.8,43.6
0.75,0.22,0.19,0.9,0.8,0.85,37.14
0.80,0.3,0.22,0.9,0.89,0.89,27.8
0.85,0.14,0.13,0.89,0.98,0.93,17.68
0.90,-0.01,0.03,0.88,0.99,0.93,13.86
std
0.60,0.0,0.0,0.0,0.0,0.0,0.0
0.65,0.0,0.0,0.0,0.0,0.0,0.0
0.70,0.0,0.0,0.0,0.0,0.0,0.0
0.75,0.0,0.0,0.0,0.0,0.0,0.0
0.80,0.0,0.0,0.0,0.0,0.0,0.0
0.85,0.0,0.0,0.0,0.0,0.0,0.0
0.90,0.0,0.0,0.0,0.0,0.0,0.0
test finished in 64266.72 seconds
