,AMI,ARI,Completeness,Homogeneity,V-measure,time
mean
0.60,0.0,0.0,1.0,0.0,0.0,170.93
0.65,0.0,0.0,0.66,0.0,0.01,147.51
0.70,0.0,0.0,0.89,0.03,0.07,187.68
0.75,0.01,0.0,0.9,0.12,0.21,183.63
0.80,0.04,0.0,0.91,0.35,0.5,164.1
0.85,0.13,0.02,0.9,0.71,0.79,83.2
0.90,0.09,0.13,0.89,0.99,0.94,26.82
max
0.60,0.0,0.0,1.0,0.0,0.0,170.93
0.65,-0.0,-0.0,0.66,0.0,0.01,147.51
0.70,0.0,0.0,0.89,0.03,0.07,187.68
0.75,0.01,0.0,0.9,0.12,0.21,183.63
0.80,0.04,0.0,0.91,0.35,0.5,164.1
0.85,0.13,0.02,0.9,0.71,0.79,83.2
0.90,0.09,0.13,0.89,0.99,0.94,26.82
min
0.60,0.0,0.0,1.0,0.0,0.0,170.93
0.65,-0.0,-0.0,0.66,0.0,0.01,147.51
0.70,0.0,0.0,0.89,0.03,0.07,187.68
0.75,0.01,0.0,0.9,0.12,0.21,183.63
0.80,0.04,0.0,0.91,0.35,0.5,164.1
0.85,0.13,0.02,0.9,0.71,0.79,83.2
0.90,0.09,0.13,0.89,0.99,0.94,26.82
std
0.60,0.0,0.0,0.0,0.0,0.0,0.0
0.65,0.0,0.0,0.0,0.0,0.0,0.0
0.70,0.0,0.0,0.0,0.0,0.0,0.0
0.75,0.0,0.0,0.0,0.0,0.0,0.0
0.80,0.0,0.0,0.0,0.0,0.0,0.0
0.85,0.0,0.0,0.0,0.0,0.0,0.0
0.90,0.0,0.0,0.0,0.0,0.0,0.0
test finished in 7443.89 seconds
