,AMI,ARI,Completeness,Homogeneity,V-measure,time
mean
0.60,0.01,0.0,0.92,0.04,0.08,149.18
0.65,0.05,0.0,0.88,0.23,0.37,140.91
0.70,0.13,0.04,0.9,0.53,0.67,119.18
0.75,0.21,0.15,0.91,0.74,0.81,100.19
0.80,0.3,0.21,0.9,0.89,0.89,70.83
0.85,0.1,0.12,0.88,0.97,0.93,40.52
0.90,-0.02,0.03,0.88,0.99,0.93,34.61
max
0.60,0.01,0.0,0.92,0.04,0.08,149.18
0.65,0.05,0.0,0.88,0.23,0.37,140.91
0.70,0.13,0.04,0.9,0.53,0.67,119.18
0.75,0.21,0.15,0.91,0.74,0.81,100.19
0.80,0.3,0.21,0.9,0.89,0.89,70.83
0.85,0.1,0.12,0.88,0.97,0.93,40.52
0.90,-0.02,0.03,0.88,0.99,0.93,34.61
min
0.60,0.01,0.0,0.92,0.04,0.08,149.18
0.65,0.05,0.0,0.88,0.23,0.37,140.91
0.70,0.13,0.04,0.9,0.53,0.67,119.18
0.75,0.21,0.15,0.91,0.74,0.81,100.19
0.80,0.3,0.21,0.9,0.89,0.89,70.83
0.85,0.1,0.12,0.88,0.97,0.93,40.52
0.90,-0.02,0.03,0.88,0.99,0.93,34.61
std
0.60,0.0,0.0,0.0,0.0,0.0,0.0
0.65,0.0,0.0,0.0,0.0,0.0,0.0
0.70,0.0,0.0,0.0,0.0,0.0,0.0
0.75,0.0,0.0,0.0,0.0,0.0,0.0
0.80,0.0,0.0,0.0,0.0,0.0,0.0
0.85,0.0,0.0,0.0,0.0,0.0,0.0
0.90,0.0,0.0,0.0,0.0,0.0,0.0
test finished in 7004.12 seconds
