,AMI,ARI,Completeness,Homogeneity,V-measure,time
mean
0.50,0.18,0.15,0.89,0.77,0.83,34.42
0.55,0.2,0.16,0.89,0.81,0.85,32.46
0.60,0.25,0.19,0.9,0.87,0.88,27.96
0.65,0.26,0.21,0.9,0.92,0.91,23.17
0.70,0.19,0.16,0.89,0.96,0.93,19.52
0.75,0.11,0.12,0.89,0.98,0.93,16.89
0.80,0.05,0.08,0.88,0.99,0.93,14.74
0.85,-0.01,0.04,0.88,1.0,0.93,13.18
0.90,-0.04,0.02,0.87,1.0,0.93,13.15
max
0.50,0.18,0.15,0.89,0.77,0.83,34.42
0.55,0.2,0.16,0.89,0.81,0.85,32.46
0.60,0.25,0.19,0.9,0.87,0.88,27.96
0.65,0.26,0.21,0.9,0.92,0.91,23.17
0.70,0.19,0.16,0.89,0.96,0.93,19.52
0.75,0.11,0.12,0.89,0.98,0.93,16.89
0.80,0.05,0.08,0.88,0.99,0.93,14.74
0.85,-0.01,0.04,0.88,1.0,0.93,13.18
0.90,-0.04,0.02,0.87,1.0,0.93,13.15
min
0.50,0.18,0.15,0.89,0.77,0.83,34.42
0.55,0.2,0.16,0.89,0.81,0.85,32.46
0.60,0.25,0.19,0.9,0.87,0.88,27.96
0.65,0.26,0.21,0.9,0.92,0.91,23.17
0.70,0.19,0.16,0.89,0.96,0.93,19.52
0.75,0.11,0.12,0.89,0.98,0.93,16.89
0.80,0.05,0.08,0.88,0.99,0.93,14.74
0.85,-0.01,0.04,0.88,1.0,0.93,13.18
0.90,-0.04,0.02,0.87,1.0,0.93,13.15
std
0.50,0.0,0.0,0.0,0.0,0.0,0.0
0.55,0.0,0.0,0.0,0.0,0.0,0.0
0.60,0.0,0.0,0.0,0.0,0.0,0.0
0.65,0.0,0.0,0.0,0.0,0.0,0.0
0.70,0.0,0.0,0.0,0.0,0.0,0.0
0.75,0.0,0.0,0.0,0.0,0.0,0.0
0.80,0.0,0.0,0.0,0.0,0.0,0.0
0.85,0.0,0.0,0.0,0.0,0.0,0.0
0.90,0.0,0.0,0.0,0.0,0.0,0.0
test finished in 237.87 seconds
