,AMI,ARI,Completeness,Homogeneity,V-measure,time
mean
0.60,0.11,0.04,0.87,0.49,0.62,40.01
0.65,0.13,0.07,0.89,0.58,0.7,31.37
0.70,0.16,0.12,0.9,0.66,0.76,31.85
0.75,0.21,0.19,0.9,0.76,0.83,28.04
0.80,0.26,0.22,0.9,0.85,0.88,21.35
0.85,0.21,0.18,0.9,0.96,0.93,17.4
0.90,0.01,0.05,0.88,0.99,0.93,12.66
max
0.60,0.11,0.04,0.87,0.49,0.62,40.01
0.65,0.13,0.07,0.89,0.58,0.7,31.37
0.70,0.16,0.12,0.9,0.66,0.76,31.85
0.75,0.21,0.19,0.9,0.76,0.83,28.04
0.80,0.26,0.22,0.9,0.85,0.88,21.35
0.85,0.21,0.18,0.9,0.96,0.93,17.4
0.90,0.01,0.05,0.88,0.99,0.93,12.66
min
0.60,0.11,0.04,0.87,0.49,0.62,40.01
0.65,0.13,0.07,0.89,0.58,0.7,31.37
0.70,0.16,0.12,0.9,0.66,0.76,31.85
0.75,0.21,0.19,0.9,0.76,0.83,28.04
0.80,0.26,0.22,0.9,0.85,0.88,21.35
0.85,0.21,0.18,0.9,0.96,0.93,17.4
0.90,0.01,0.05,0.88,0.99,0.93,12.66
std
0.60,0.0,0.0,0.0,0.0,0.0,0.0
0.65,0.0,0.0,0.0,0.0,0.0,0.0
0.70,0.0,0.0,0.0,0.0,0.0,0.0
0.75,0.0,0.0,0.0,0.0,0.0,0.0
0.80,0.0,0.0,0.0,0.0,0.0,0.0
0.85,0.0,0.0,0.0,0.0,0.0,0.0
0.90,0.0,0.0,0.0,0.0,0.0,0.0
test finished in 65525.70 seconds
