,AMI,ARI,Completeness,Homogeneity,V-measure,time
mean
0.50,0.0,0.0,0.82,0.0,0.0,91.55
0.55,0.0,0.0,0.85,0.04,0.07,75.38
0.60,0.08,0.01,0.9,0.31,0.46,73.56
0.65,0.13,0.03,0.91,0.51,0.66,58.77
0.70,0.22,0.15,0.92,0.71,0.8,50.97
0.75,0.33,0.3,0.92,0.85,0.89,52.5
0.80,0.36,0.31,0.91,0.94,0.93,38.24
0.85,0.15,0.17,0.89,0.99,0.94,28.18
0.90,0.02,0.07,0.88,0.99,0.93,23.64
max
0.50,-0.0,0.0,0.82,0.0,0.0,91.55
0.55,0.0,0.0,0.85,0.04,0.07,75.38
0.60,0.08,0.01,0.9,0.31,0.46,73.56
0.65,0.13,0.03,0.91,0.51,0.66,58.77
0.70,0.22,0.15,0.92,0.71,0.8,50.97
0.75,0.33,0.3,0.92,0.85,0.89,52.5
0.80,0.36,0.31,0.91,0.94,0.93,38.24
0.85,0.15,0.17,0.89,0.99,0.94,28.18
0.90,0.02,0.07,0.88,0.99,0.93,23.64
min
0.50,-0.0,0.0,0.82,0.0,0.0,91.55
0.55,0.0,0.0,0.85,0.04,0.07,75.38
0.60,0.08,0.01,0.9,0.31,0.46,73.56
0.65,0.13,0.03,0.91,0.51,0.66,58.77
0.70,0.22,0.15,0.92,0.71,0.8,50.97
0.75,0.33,0.3,0.92,0.85,0.89,52.5
0.80,0.36,0.31,0.91,0.94,0.93,38.24
0.85,0.15,0.17,0.89,0.99,0.94,28.18
0.90,0.02,0.07,0.88,0.99,0.93,23.64
std
0.50,0.0,0.0,0.0,0.0,0.0,0.0
0.55,0.0,0.0,0.0,0.0,0.0,0.0
0.60,0.0,0.0,0.0,0.0,0.0,0.0
0.65,0.0,0.0,0.0,0.0,0.0,0.0
0.70,0.0,0.0,0.0,0.0,0.0,0.0
0.75,0.0,0.0,0.0,0.0,0.0,0.0
0.80,0.0,0.0,0.0,0.0,0.0,0.0
0.85,0.0,0.0,0.0,0.0,0.0,0.0
0.90,0.0,0.0,0.0,0.0,0.0,0.0
test finished in 512.63 seconds
