,AMI,ARI,Completeness,Homogeneity,V-measure,time
mean
0.60,0.1,0.04,0.88,0.46,0.61,205.3
0.65,0.14,0.09,0.89,0.6,0.72,161.54
0.70,0.16,0.14,0.89,0.68,0.77,143.56
0.75,0.21,0.2,0.9,0.77,0.83,116.38
0.80,0.25,0.2,0.9,0.85,0.88,84.52
0.85,0.22,0.19,0.9,0.96,0.93,44.58
0.90,0.0,0.04,0.88,0.99,0.93,26.03
max
0.60,0.1,0.04,0.88,0.46,0.61,205.3
0.65,0.14,0.09,0.89,0.6,0.72,161.54
0.70,0.16,0.14,0.89,0.68,0.77,143.56
0.75,0.21,0.2,0.9,0.77,0.83,116.38
0.80,0.25,0.2,0.9,0.85,0.88,84.52
0.85,0.22,0.19,0.9,0.96,0.93,44.58
0.90,0.0,0.04,0.88,0.99,0.93,26.03
min
0.60,0.1,0.04,0.88,0.46,0.61,205.3
0.65,0.14,0.09,0.89,0.6,0.72,161.54
0.70,0.16,0.14,0.89,0.68,0.77,143.56
0.75,0.21,0.2,0.9,0.77,0.83,116.38
0.80,0.25,0.2,0.9,0.85,0.88,84.52
0.85,0.22,0.19,0.9,0.96,0.93,44.58
0.90,0.0,0.04,0.88,0.99,0.93,26.03
std
0.60,0.0,0.0,0.0,0.0,0.0,0.0
0.65,0.0,0.0,0.0,0.0,0.0,0.0
0.70,0.0,0.0,0.0,0.0,0.0,0.0
0.75,0.0,0.0,0.0,0.0,0.0,0.0
0.80,0.0,0.0,0.0,0.0,0.0,0.0
0.85,0.0,0.0,0.0,0.0,0.0,0.0
0.90,0.0,0.0,0.0,0.0,0.0,0.0
test finished in 66321.87 seconds
