,AMI,ARI,Completeness,Homogeneity,V-measure,time
mean
0.60,0.0,0.0,1.0,0.0,0.0,161.59
0.65,0.0,0.0,0.64,0.0,0.0,151.76
0.70,0.0,0.0,0.61,0.0,0.01,140.53
0.75,0.0,0.0,0.78,0.02,0.04,167.39
0.80,0.01,0.0,0.86,0.11,0.19,154.9
0.85,0.05,0.0,0.89,0.43,0.58,136.4
0.90,0.04,0.07,0.88,0.97,0.92,25.35
max
0.60,0.0,0.0,1.0,0.0,0.0,161.59
0.65,-0.0,-0.0,0.64,0.0,0.0,151.76
0.70,-0.0,-0.0,0.61,0.0,0.01,140.53
0.75,-0.0,0.0,0.78,0.02,0.04,167.39
0.80,0.01,0.0,0.86,0.11,0.19,154.9
0.85,0.05,0.0,0.89,0.43,0.58,136.4
0.90,0.04,0.07,0.88,0.97,0.92,25.35
min
0.60,0.0,0.0,1.0,0.0,0.0,161.59
0.65,-0.0,-0.0,0.64,0.0,0.0,151.76
0.70,-0.0,-0.0,0.61,0.0,0.01,140.53
0.75,-0.0,0.0,0.78,0.02,0.04,167.39
0.80,0.01,0.0,0.86,0.11,0.19,154.9
0.85,0.05,0.0,0.89,0.43,0.58,136.4
0.90,0.04,0.07,0.88,0.97,0.92,25.35
std
0.60,0.0,0.0,0.0,0.0,0.0,0.0
0.65,0.0,0.0,0.0,0.0,0.0,0.0
0.70,0.0,0.0,0.0,0.0,0.0,0.0
0.75,0.0,0.0,0.0,0.0,0.0,0.0
0.80,0.0,0.0,0.0,0.0,0.0,0.0
0.85,0.0,0.0,0.0,0.0,0.0,0.0
0.90,0.0,0.0,0.0,0.0,0.0,0.0
test finished in 11679.17 seconds
