,AMI,ARI,Completeness,Homogeneity,V-measure,time
mean
0.60,0.0,0.0,0.84,0.02,0.03,463.02
0.65,0.04,0.0,0.86,0.2,0.32,354.25
0.70,0.11,0.03,0.9,0.46,0.61,326.78
0.75,0.18,0.11,0.91,0.69,0.79,45815.16
0.80,0.31,0.27,0.91,0.87,0.89,152.75
0.85,0.16,0.15,0.89,0.97,0.93,88.23
0.90,-0.01,0.03,0.88,0.99,0.93,64.0
max
0.60,0.0,0.0,0.84,0.02,0.03,463.02
0.65,0.04,0.0,0.86,0.2,0.32,354.25
0.70,0.11,0.03,0.9,0.46,0.61,326.78
0.75,0.18,0.11,0.91,0.69,0.79,45815.16
0.80,0.31,0.27,0.91,0.87,0.89,152.75
0.85,0.16,0.15,0.89,0.97,0.93,88.23
0.90,-0.01,0.03,0.88,0.99,0.93,64.0
min
0.60,0.0,0.0,0.84,0.02,0.03,463.02
0.65,0.04,0.0,0.86,0.2,0.32,354.25
0.70,0.11,0.03,0.9,0.46,0.61,326.78
0.75,0.18,0.11,0.91,0.69,0.79,45815.16
0.80,0.31,0.27,0.91,0.87,0.89,152.75
0.85,0.16,0.15,0.89,0.97,0.93,88.23
0.90,-0.01,0.03,0.88,0.99,0.93,64.0
std
0.60,0.0,0.0,0.0,0.0,0.0,0.0
0.65,0.0,0.0,0.0,0.0,0.0,0.0
0.70,0.0,0.0,0.0,0.0,0.0,0.0
0.75,0.0,0.0,0.0,0.0,0.0,0.0
0.80,0.0,0.0,0.0,0.0,0.0,0.0
0.85,0.0,0.0,0.0,0.0,0.0,0.0
0.90,0.0,0.0,0.0,0.0,0.0,0.0
test finished in 64013.44 seconds
