,AMI,ARI,Completeness,Homogeneity,V-measure
mean
0.60,0.07,0.01,0.88,0.3,0.45
0.65,0.14,0.06,0.9,0.56,0.69
0.70,0.21,0.16,0.91,0.74,0.82
0.75,0.32,0.28,0.91,0.88,0.89
0.80,0.23,0.22,0.9,0.97,0.93
0.85,0.05,0.09,0.88,0.99,0.93
0.90,-0.02,0.03,0.88,0.99,0.93
max
0.60,0.07,0.01,0.88,0.3,0.45
0.65,0.14,0.06,0.9,0.56,0.69
0.70,0.21,0.16,0.91,0.74,0.82
0.75,0.32,0.28,0.91,0.88,0.89
0.80,0.23,0.22,0.9,0.97,0.93
0.85,0.05,0.09,0.88,0.99,0.93
0.90,-0.02,0.03,0.88,0.99,0.93
min
0.60,0.07,0.01,0.88,0.3,0.45
0.65,0.14,0.06,0.9,0.56,0.69
0.70,0.21,0.16,0.91,0.74,0.82
0.75,0.32,0.28,0.91,0.88,0.89
0.80,0.23,0.22,0.9,0.97,0.93
0.85,0.05,0.09,0.88,0.99,0.93
0.90,-0.02,0.03,0.88,0.99,0.93
std
0.60,0.0,0.0,0.0,0.0,0.0
0.65,0.0,0.0,0.0,0.0,0.0
0.70,0.0,0.0,0.0,0.0,0.0
0.75,0.0,0.0,0.0,0.0,0.0
0.80,0.0,0.0,0.0,0.0,0.0
0.85,0.0,0.0,0.0,0.0,0.0
0.90,0.0,0.0,0.0,0.0,0.0
test finished in 5284.59 seconds
