,AMI,ARI,Completeness,Homogeneity,V-measure,time
mean
0.60,0.01,0.0,0.91,0.04,0.08,27.35
0.65,0.05,0.01,0.88,0.21,0.34,28.53
0.70,0.1,0.02,0.91,0.42,0.57,28.75
0.75,0.17,0.07,0.91,0.64,0.75,28.77
0.80,0.26,0.19,0.91,0.81,0.86,26.53
0.85,0.27,0.2,0.9,0.94,0.92,22.73
0.90,0.05,0.08,0.88,0.99,0.93,16.55
max
0.60,0.01,0.0,0.91,0.04,0.08,27.35
0.65,0.05,0.01,0.88,0.21,0.34,28.53
0.70,0.1,0.02,0.91,0.42,0.57,28.75
0.75,0.17,0.07,0.91,0.64,0.75,28.77
0.80,0.26,0.19,0.91,0.81,0.86,26.53
0.85,0.27,0.2,0.9,0.94,0.92,22.73
0.90,0.05,0.08,0.88,0.99,0.93,16.55
min
0.60,0.01,0.0,0.91,0.04,0.08,27.35
0.65,0.05,0.01,0.88,0.21,0.34,28.53
0.70,0.1,0.02,0.91,0.42,0.57,28.75
0.75,0.17,0.07,0.91,0.64,0.75,28.77
0.80,0.26,0.19,0.91,0.81,0.86,26.53
0.85,0.27,0.2,0.9,0.94,0.92,22.73
0.90,0.05,0.08,0.88,0.99,0.93,16.55
std
0.60,0.0,0.0,0.0,0.0,0.0,0.0
0.65,0.0,0.0,0.0,0.0,0.0,0.0
0.70,0.0,0.0,0.0,0.0,0.0,0.0
0.75,0.0,0.0,0.0,0.0,0.0,0.0
0.80,0.0,0.0,0.0,0.0,0.0,0.0
0.85,0.0,0.0,0.0,0.0,0.0,0.0
0.90,0.0,0.0,0.0,0.0,0.0,0.0
test finished in 239.22 seconds
