,AMI,ARI,Completeness,Homogeneity,V-measure,time
mean
0.60,0.13,0.06,0.88,0.56,0.69,52.2
0.65,0.15,0.09,0.89,0.64,0.74,46.92
0.70,0.18,0.16,0.9,0.72,0.8,39.3
0.75,0.22,0.19,0.9,0.79,0.84,35.11
0.80,0.3,0.22,0.9,0.88,0.89,27.98
0.85,0.18,0.16,0.89,0.96,0.93,20.35
0.90,0.02,0.06,0.88,0.99,0.93,15.71
max
0.60,0.13,0.06,0.88,0.56,0.69,52.2
0.65,0.15,0.09,0.89,0.64,0.74,46.92
0.70,0.18,0.16,0.9,0.72,0.8,39.3
0.75,0.22,0.19,0.9,0.79,0.84,35.11
0.80,0.3,0.22,0.9,0.88,0.89,27.98
0.85,0.18,0.16,0.89,0.96,0.93,20.35
0.90,0.02,0.06,0.88,0.99,0.93,15.71
min
0.60,0.13,0.06,0.88,0.56,0.69,52.2
0.65,0.15,0.09,0.89,0.64,0.74,46.92
0.70,0.18,0.16,0.9,0.72,0.8,39.3
0.75,0.22,0.19,0.9,0.79,0.84,35.11
0.80,0.3,0.22,0.9,0.88,0.89,27.98
0.85,0.18,0.16,0.89,0.96,0.93,20.35
0.90,0.02,0.06,0.88,0.99,0.93,15.71
std
0.60,0.0,0.0,0.0,0.0,0.0,0.0
0.65,0.0,0.0,0.0,0.0,0.0,0.0
0.70,0.0,0.0,0.0,0.0,0.0,0.0
0.75,0.0,0.0,0.0,0.0,0.0,0.0
0.80,0.0,0.0,0.0,0.0,0.0,0.0
0.85,0.0,0.0,0.0,0.0,0.0,0.0
0.90,0.0,0.0,0.0,0.0,0.0,0.0
test finished in 5091.08 seconds
