,AMI,ARI,Completeness,Homogeneity,V-measure
mean
0.60,0.0,0.0,1.0,0.0,0.0
0.65,0.0,0.0,0.77,0.0,0.01
0.70,0.0,0.0,0.85,0.05,0.09
0.75,0.02,0.0,0.89,0.22,0.35
0.80,0.07,0.01,0.89,0.58,0.7
0.85,0.11,0.15,0.89,0.98,0.93
0.90,-0.02,0.03,0.88,0.99,0.93
max
0.60,0.0,0.0,1.0,0.0,0.0
0.65,-0.0,0.0,0.77,0.0,0.01
0.70,0.0,0.0,0.85,0.05,0.09
0.75,0.02,0.0,0.89,0.22,0.35
0.80,0.07,0.01,0.89,0.58,0.7
0.85,0.11,0.15,0.89,0.98,0.93
0.90,-0.02,0.03,0.88,0.99,0.93
min
0.60,0.0,0.0,1.0,0.0,0.0
0.65,-0.0,0.0,0.77,0.0,0.01
0.70,0.0,0.0,0.85,0.05,0.09
0.75,0.02,0.0,0.89,0.22,0.35
0.80,0.07,0.01,0.89,0.58,0.7
0.85,0.11,0.15,0.89,0.98,0.93
0.90,-0.02,0.03,0.88,0.99,0.93
std
0.60,0.0,0.0,0.0,0.0,0.0
0.65,0.0,0.0,0.0,0.0,0.0
0.70,0.0,0.0,0.0,0.0,0.0
0.75,0.0,0.0,0.0,0.0,0.0
0.80,0.0,0.0,0.0,0.0,0.0
0.85,0.0,0.0,0.0,0.0,0.0
0.90,0.0,0.0,0.0,0.0,0.0
test finished in 4875.21 seconds
