,AMI,ARI,Completeness,Homogeneity,V-measure
mean
0.60,0.01,0.0,0.9,0.15,0.25
0.65,0.05,0.0,0.9,0.42,0.57
0.70,0.11,0.01,0.89,0.69,0.78
0.75,0.17,0.11,0.89,0.92,0.9
0.80,0.08,0.11,0.88,0.98,0.93
0.85,0.02,0.07,0.88,0.99,0.93
0.90,-0.02,0.04,0.88,0.99,0.93
max
0.60,0.01,0.0,0.9,0.15,0.25
0.65,0.05,0.0,0.9,0.42,0.57
0.70,0.11,0.01,0.89,0.69,0.78
0.75,0.17,0.11,0.89,0.92,0.9
0.80,0.08,0.11,0.88,0.98,0.93
0.85,0.02,0.07,0.88,0.99,0.93
0.90,-0.02,0.04,0.88,0.99,0.93
min
0.60,0.01,0.0,0.9,0.15,0.25
0.65,0.05,0.0,0.9,0.42,0.57
0.70,0.11,0.01,0.89,0.69,0.78
0.75,0.17,0.11,0.89,0.92,0.9
0.80,0.08,0.11,0.88,0.98,0.93
0.85,0.02,0.07,0.88,0.99,0.93
0.90,-0.02,0.04,0.88,0.99,0.93
std
0.60,0.0,0.0,0.0,0.0,0.0
0.65,0.0,0.0,0.0,0.0,0.0
0.70,0.0,0.0,0.0,0.0,0.0
0.75,0.0,0.0,0.0,0.0,0.0
0.80,0.0,0.0,0.0,0.0,0.0
0.85,0.0,0.0,0.0,0.0,0.0
0.90,0.0,0.0,0.0,0.0,0.0
test finished in 3219.72 seconds
