,AMI,ARI,Completeness,Homogeneity,V-measure,time
mean
0.60,0.15,0.07,0.9,0.63,0.74,311.85
0.65,0.22,0.18,0.91,0.76,0.83,244.29
0.70,0.29,0.24,0.91,0.86,0.88,187.26
0.75,0.31,0.25,0.9,0.94,0.92,139.04
0.80,0.17,0.17,0.89,0.97,0.93,106.07
0.85,0.07,0.1,0.88,0.99,0.93,83.53
0.90,0.01,0.06,0.88,1.0,0.93,72.11
max
0.60,0.15,0.07,0.9,0.63,0.74,311.85
0.65,0.22,0.18,0.91,0.76,0.83,244.29
0.70,0.29,0.24,0.91,0.86,0.88,187.26
0.75,0.31,0.25,0.9,0.94,0.92,139.04
0.80,0.17,0.17,0.89,0.97,0.93,106.07
0.85,0.07,0.1,0.88,0.99,0.93,83.53
0.90,0.01,0.06,0.88,1.0,0.93,72.11
min
0.60,0.15,0.07,0.9,0.63,0.74,311.85
0.65,0.22,0.18,0.91,0.76,0.83,244.29
0.70,0.29,0.24,0.91,0.86,0.88,187.26
0.75,0.31,0.25,0.9,0.94,0.92,139.04
0.80,0.17,0.17,0.89,0.97,0.93,106.07
0.85,0.07,0.1,0.88,0.99,0.93,83.53
0.90,0.01,0.06,0.88,1.0,0.93,72.11
std
0.60,0.0,0.0,0.0,0.0,0.0,0.0
0.65,0.0,0.0,0.0,0.0,0.0,0.0
0.70,0.0,0.0,0.0,0.0,0.0,0.0
0.75,0.0,0.0,0.0,0.0,0.0,0.0
0.80,0.0,0.0,0.0,0.0,0.0,0.0
0.85,0.0,0.0,0.0,0.0,0.0,0.0
0.90,0.0,0.0,0.0,0.0,0.0,0.0
test finished in 2869.15 seconds
