,AMI,ARI,Completeness,Homogeneity,V-measure,time
mean
0.60,0.0,0.0,0.84,0.02,0.03,141.04
0.65,0.04,0.0,0.88,0.15,0.26,132.95
0.70,0.07,0.01,0.88,0.33,0.48,121.12
0.75,0.13,0.04,0.9,0.58,0.7,102.97
0.80,0.24,0.21,0.9,0.81,0.85,73.64
0.85,0.23,0.2,0.9,0.96,0.93,56.16
0.90,0.01,0.05,0.88,0.99,0.93,38.0
max
0.60,0.0,0.0,0.84,0.02,0.03,141.04
0.65,0.04,0.0,0.88,0.15,0.26,132.95
0.70,0.07,0.01,0.88,0.33,0.48,121.12
0.75,0.13,0.04,0.9,0.58,0.7,102.97
0.80,0.24,0.21,0.9,0.81,0.85,73.64
0.85,0.23,0.2,0.9,0.96,0.93,56.16
0.90,0.01,0.05,0.88,0.99,0.93,38.0
min
0.60,0.0,0.0,0.84,0.02,0.03,141.04
0.65,0.04,0.0,0.88,0.15,0.26,132.95
0.70,0.07,0.01,0.88,0.33,0.48,121.12
0.75,0.13,0.04,0.9,0.58,0.7,102.97
0.80,0.24,0.21,0.9,0.81,0.85,73.64
0.85,0.23,0.2,0.9,0.96,0.93,56.16
0.90,0.01,0.05,0.88,0.99,0.93,38.0
std
0.60,0.0,0.0,0.0,0.0,0.0,0.0
0.65,0.0,0.0,0.0,0.0,0.0,0.0
0.70,0.0,0.0,0.0,0.0,0.0,0.0
0.75,0.0,0.0,0.0,0.0,0.0,0.0
0.80,0.0,0.0,0.0,0.0,0.0,0.0
0.85,0.0,0.0,0.0,0.0,0.0,0.0
0.90,0.0,0.0,0.0,0.0,0.0,0.0
test finished in 17812.70 seconds
