,AMI,ARI,Completeness,Homogeneity,V-measure
mean
0.60,0.0,0.0,1.0,0.0,0.0
0.65,0.0,0.0,0.76,0.0,0.01
0.70,0.0,0.0,0.74,0.01,0.03
0.75,0.0,0.0,0.84,0.09,0.17
0.80,0.03,0.0,0.88,0.36,0.51
0.85,0.19,0.05,0.89,0.87,0.88
0.90,-0.02,0.03,0.88,0.99,0.93
max
0.60,0.0,0.0,1.0,0.0,0.0
0.65,-0.0,-0.0,0.76,0.0,0.01
0.70,-0.0,-0.0,0.74,0.01,0.03
0.75,0.0,-0.0,0.84,0.09,0.17
0.80,0.03,0.0,0.88,0.36,0.51
0.85,0.19,0.05,0.89,0.87,0.88
0.90,-0.02,0.03,0.88,0.99,0.93
min
0.60,0.0,0.0,1.0,0.0,0.0
0.65,-0.0,-0.0,0.76,0.0,0.01
0.70,-0.0,-0.0,0.74,0.01,0.03
0.75,0.0,-0.0,0.84,0.09,0.17
0.80,0.03,0.0,0.88,0.36,0.51
0.85,0.19,0.05,0.89,0.87,0.88
0.90,-0.02,0.03,0.88,0.99,0.93
std
0.60,0.0,0.0,0.0,0.0,0.0
0.65,0.0,0.0,0.0,0.0,0.0
0.70,0.0,0.0,0.0,0.0,0.0
0.75,0.0,0.0,0.0,0.0,0.0
0.80,0.0,0.0,0.0,0.0,0.0
0.85,0.0,0.0,0.0,0.0,0.0
0.90,0.0,0.0,0.0,0.0,0.0
test finished in 5276.32 seconds
