,AMI,ARI,Completeness,Homogeneity,V-measure
mean
0.60,0.15,0.08,0.9,0.61,0.73
0.65,0.22,0.16,0.91,0.76,0.83
0.70,0.31,0.26,0.91,0.87,0.89
0.75,0.24,0.22,0.9,0.95,0.93
0.80,0.1,0.12,0.89,0.99,0.93
0.85,0.02,0.06,0.88,0.99,0.93
0.90,-0.03,0.02,0.87,1.0,0.93
max
0.60,0.15,0.08,0.9,0.61,0.73
0.65,0.22,0.16,0.91,0.76,0.83
0.70,0.31,0.26,0.91,0.87,0.89
0.75,0.24,0.22,0.9,0.95,0.93
0.80,0.1,0.12,0.89,0.99,0.93
0.85,0.02,0.06,0.88,0.99,0.93
0.90,-0.03,0.02,0.87,1.0,0.93
min
0.60,0.15,0.08,0.9,0.61,0.73
0.65,0.22,0.16,0.91,0.76,0.83
0.70,0.31,0.26,0.91,0.87,0.89
0.75,0.24,0.22,0.9,0.95,0.93
0.80,0.1,0.12,0.89,0.99,0.93
0.85,0.02,0.06,0.88,0.99,0.93
0.90,-0.03,0.02,0.87,1.0,0.93
std
0.60,0.0,0.0,0.0,0.0,0.0
0.65,0.0,0.0,0.0,0.0,0.0
0.70,0.0,0.0,0.0,0.0,0.0
0.75,0.0,0.0,0.0,0.0,0.0
0.80,0.0,0.0,0.0,0.0,0.0
0.85,0.0,0.0,0.0,0.0,0.0
0.90,0.0,0.0,0.0,0.0,0.0
test finished in 4608.48 seconds
