,AMI,ARI,Completeness,Homogeneity,V-measure,time
mean
0.60,0.05,0.01,0.85,0.27,0.41,158.62
0.65,0.1,0.02,0.88,0.47,0.61,123.89
0.70,0.16,0.07,0.9,0.67,0.77,105.19
0.75,0.25,0.19,0.9,0.84,0.87,90.7
0.80,0.21,0.18,0.89,0.95,0.92,63.73
0.85,0.05,0.07,0.88,0.99,0.93,47.21
0.90,-0.01,0.03,0.88,1.0,0.93,40.02
max
0.60,0.05,0.01,0.85,0.27,0.41,158.62
0.65,0.1,0.02,0.88,0.47,0.61,123.89
0.70,0.16,0.07,0.9,0.67,0.77,105.19
0.75,0.25,0.19,0.9,0.84,0.87,90.7
0.80,0.21,0.18,0.89,0.95,0.92,63.73
0.85,0.05,0.07,0.88,0.99,0.93,47.21
0.90,-0.01,0.03,0.88,1.0,0.93,40.02
min
0.60,0.05,0.01,0.85,0.27,0.41,158.62
0.65,0.1,0.02,0.88,0.47,0.61,123.89
0.70,0.16,0.07,0.9,0.67,0.77,105.19
0.75,0.25,0.19,0.9,0.84,0.87,90.7
0.80,0.21,0.18,0.89,0.95,0.92,63.73
0.85,0.05,0.07,0.88,0.99,0.93,47.21
0.90,-0.01,0.03,0.88,1.0,0.93,40.02
std
0.60,0.0,0.0,0.0,0.0,0.0,0.0
0.65,0.0,0.0,0.0,0.0,0.0,0.0
0.70,0.0,0.0,0.0,0.0,0.0,0.0
0.75,0.0,0.0,0.0,0.0,0.0,0.0
0.80,0.0,0.0,0.0,0.0,0.0,0.0
0.85,0.0,0.0,0.0,0.0,0.0,0.0
0.90,0.0,0.0,0.0,0.0,0.0,0.0
test finished in 6408.92 seconds
