,AMI,ARI,Completeness,Homogeneity,V-measure
mean,,,,,
0.3,0,0,1,0,0
0.4,0,0,1,0,0
0.5,0,0,0.68,0,0
0.6,0,0,0.9,0.03,0.06
0.7,0.03,0,0.9,0.25,0.39
0.75,0.09,0.01,0.9,0.56,0.69
0.8,0.25,0.11,0.9,0.91,0.9
0.85,0.09,0.14,0.89,0.98,0.93
max,,,,,
0.3,0,0,1,0,0
0.4,0,0,1,0,0
0.5,0,0,0.68,0,0
0.6,0,0,0.9,0.03,0.06
0.7,0.03,0,0.9,0.25,0.39
0.8,0.25,0.11,0.9,0.91,0.9
0.85,0.09,0.14,0.89,0.98,0.93
min,,,,,
0.3,0,0,1,0,0
0.4,0,0,1,0,0
0.5,0,0,0.68,0,0
0.6,0,0,0.9,0.03,0.06
0.7,0.03,0,0.9,0.25,0.39
0.8,0.25,0.11,0.9,0.91,0.9
0.85,0.09,0.14,0.89,0.98,0.93
std,,,,,
0.3,0,0,0,0,0
0.4,0,0,0,0,0
0.5,0,0,0,0,0
0.6,0,0,0,0,0
0.7,0,0,0,0,0
0.8,0,0,0,0,0
0.85,0,0,0,0,0
test finished in 1027.66 seconds,,,,,
