,AMI,ARI,Completeness,Homogeneity,V-measure
mean
0.60,0.0,0.0,1.0,0.01,0.01
0.65,0.01,0.0,0.95,0.04,0.08
0.70,0.03,0.0,0.92,0.26,0.4
0.75,0.16,0.02,0.91,0.72,0.8
0.80,0.23,0.22,0.9,0.96,0.93
0.85,0.08,0.12,0.88,0.98,0.93
0.90,0.01,0.06,0.88,0.99,0.93
max
0.60,0.0,0.0,1.0,0.01,0.01
0.65,0.01,0.0,0.95,0.04,0.08
0.70,0.03,0.0,0.92,0.26,0.4
0.75,0.16,0.02,0.91,0.72,0.8
0.80,0.23,0.22,0.9,0.96,0.93
0.85,0.08,0.12,0.88,0.98,0.93
0.90,0.01,0.06,0.88,0.99,0.93
min
0.60,0.0,0.0,1.0,0.01,0.01
0.65,0.01,0.0,0.95,0.04,0.08
0.70,0.03,0.0,0.92,0.26,0.4
0.75,0.16,0.02,0.91,0.72,0.8
0.80,0.23,0.22,0.9,0.96,0.93
0.85,0.08,0.12,0.88,0.98,0.93
0.90,0.01,0.06,0.88,0.99,0.93
std
0.60,0.0,0.0,0.0,0.0,0.0
0.65,0.0,0.0,0.0,0.0,0.0
0.70,0.0,0.0,0.0,0.0,0.0
0.75,0.0,0.0,0.0,0.0,0.0
0.80,0.0,0.0,0.0,0.0,0.0
0.85,0.0,0.0,0.0,0.0,0.0
0.90,0.0,0.0,0.0,0.0,0.0
test finished in 867.33 seconds
