,AMI,ARI,Completeness,Homogeneity,V-measure
mean
0.40,0.18,0.04,0.93,0.18,0.3
0.45,0.58,0.34,0.92,0.58,0.71
0.50,0.81,0.7,0.91,0.81,0.86
0.55,0.89,0.8,0.89,0.89,0.89
0.60,0.83,0.81,0.84,0.94,0.89
0.65,0.75,0.75,0.78,0.97,0.86
0.70,0.62,0.59,0.69,0.99,0.81
0.75,0.52,0.46,0.62,0.99,0.76
0.80,0.42,0.33,0.56,1.0,0.72
0.85,0.34,0.25,0.53,1.0,0.69
0.90,0.29,0.17,0.5,1.0,0.67
max
0.40,0.18,0.04,0.93,0.18,0.3
0.45,0.58,0.34,0.92,0.58,0.71
0.50,0.81,0.7,0.91,0.81,0.86
0.55,0.89,0.8,0.89,0.89,0.89
0.60,0.83,0.81,0.84,0.94,0.89
0.65,0.75,0.75,0.78,0.97,0.86
0.70,0.62,0.59,0.69,0.99,0.81
0.75,0.52,0.46,0.62,0.99,0.76
0.80,0.42,0.33,0.56,1.0,0.72
0.85,0.34,0.25,0.53,1.0,0.69
0.90,0.29,0.17,0.5,1.0,0.67
min
0.40,0.18,0.04,0.93,0.18,0.3
0.45,0.58,0.34,0.92,0.58,0.71
0.50,0.81,0.7,0.91,0.81,0.86
0.55,0.89,0.8,0.89,0.89,0.89
0.60,0.83,0.81,0.84,0.94,0.89
0.65,0.75,0.75,0.78,0.97,0.86
0.70,0.62,0.59,0.69,0.99,0.81
0.75,0.52,0.46,0.62,0.99,0.76
0.80,0.42,0.33,0.56,1.0,0.72
0.85,0.34,0.25,0.53,1.0,0.69
0.90,0.29,0.17,0.5,1.0,0.67
std
0.40,0.0,0.0,0.0,0.0,0.0
0.45,0.0,0.0,0.0,0.0,0.0
0.50,0.0,0.0,0.0,0.0,0.0
0.55,0.0,0.0,0.0,0.0,0.0
0.60,0.0,0.0,0.0,0.0,0.0
0.65,0.0,0.0,0.0,0.0,0.0
0.70,0.0,0.0,0.0,0.0,0.0
0.75,0.0,0.0,0.0,0.0,0.0
0.80,0.0,0.0,0.0,0.0,0.0
0.85,0.0,0.0,0.0,0.0,0.0
0.90,0.0,0.0,0.0,0.0,0.0
test finished in 29746.47 seconds
